"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"17/04/10","00:02:41","      0","      0"," 226","   0"
"17/04/10","00:07:22","      0","      0"," 226","   0"
"17/04/10","00:24:39","      0","      0","   0"," 229"
"17/04/10","00:29:21","      0","      0","   0"," 224"
"17/04/10","01:04:49","      0","      0"," 227","   0"
"17/04/10","01:09:41","      0","      0"," 225","   0"
"17/04/10","01:24:49","      0","      0","   0"," 227"
"17/04/10","01:28:50","      0","      0","   0"," 227"
"17/04/10","02:04:36","      0","      0"," 226","   0"
"17/04/10","02:09:11","      0","      0"," 227","   0"
"17/04/10","02:24:47","      0","      0","   0"," 227"
"17/04/10","02:29:40","      0","      0","   0"," 227"
"17/04/10","03:04:53","      0","      0"," 226","   0"
"17/04/10","03:09:42","      0","      0"," 227","   0"
"17/04/10","03:24:50","      0","      0","   0"," 227"
"17/04/10","03:29:37","      0","      0","   0"," 228"
"17/04/10","04:04:14","      0","      0"," 226","   0"
"17/04/10","04:08:48","      0","      0"," 224","   0"
"17/04/10","04:24:40","      0","      0","   0"," 227"
"17/04/10","04:29:17","      0","      0","   0"," 224"
"17/04/10","05:04:41","      0","      0"," 225","   0"
"17/04/10","05:09:12","      0","      0"," 226","   0"
"17/04/10","05:24:11","      0","      0","   0"," 230"
"17/04/10","05:28:43","      0","      0","   0"," 228"
"17/04/10","06:04:47","      0","      0"," 225","   0"
"17/04/10","06:09:24","      0","      0"," 226","   0"
"17/04/10","06:24:48","      0","      0","   0"," 226"
"17/04/10","06:29:29","      0","      0","   0"," 227"
"17/04/10","07:04:08","      0","      0"," 227","   0"
"17/04/10","07:08:33","      0","      0"," 225","   0"
"17/04/10","07:24:35","      0","      0","   0"," 225"
"17/04/10","07:28:44","      0","      0","   0"," 227"
"17/04/10","07:54:31","    180","      0","   0","   0"
"17/04/10","08:04:21","      0","      0"," 226","   0"
"17/04/10","08:08:59","      0","      0"," 227","   0"
"17/04/10","08:24:01","      0","      0","   0"," 227"
"17/04/10","08:28:44","      0","      0","   0"," 227"
"17/04/10","08:42:13","   1200","      0","   0","   0"
"17/04/10","08:44:55","      0","   1390","   0","   0"
"17/04/10","09:00:46","      0","   1060","   0","   0"
"17/04/10","09:04:00","      0","      0"," 229","   0"
"17/04/10","09:08:43","      0","      0"," 226","   0"
"17/04/10","09:24:06","      0","      0","   0"," 226"
"17/04/10","09:28:37","      0","      0","   0"," 230"
"17/04/10","10:04:03","      0","      0"," 228","   0"
"17/04/10","10:08:35","      0","      0"," 225","   0"
"17/04/10","10:24:03","      0","      0","   0"," 230"
"17/04/10","10:28:25","      0","      0","   0"," 225"
"17/04/10","11:04:36","      0","      0"," 226","   0"
"17/04/10","11:08:37","      0","      0"," 229","   0"
"17/04/10","11:24:41","      0","      0","   0"," 228"
