"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"16/06/14","00:01:29","      0","      0"," 195","   0"
"16/06/14","00:04:36","      0","      0"," 197","   0"
"16/06/14","00:23:42","      0","      0","   0"," 224"
"16/06/14","00:26:59","      0","      0","   0"," 221"
"16/06/14","01:03:34","      0","      0"," 194","   0"
"16/06/14","01:06:58","      0","      0"," 196","   0"
"16/06/14","01:23:37","      0","      0","   0"," 220"
"16/06/14","01:27:12","      0","      0","   0"," 220"
"16/06/14","02:03:09","      0","      0"," 194","   0"
"16/06/14","02:06:34","      0","      0"," 194","   0"
"16/06/14","02:23:32","      0","      0","   0"," 220"
"16/06/14","02:27:14","      0","      0","   0"," 221"
"16/06/14","03:03:32","      0","      0"," 196","   0"
"16/06/14","03:06:44","      0","      0"," 194","   0"
"16/06/14","03:23:52","      0","      0","   0"," 220"
"16/06/14","03:27:35","      0","      0","   0"," 218"
"16/06/14","04:03:18","      0","      0"," 198","   0"
"16/06/14","04:06:45","      0","      0"," 197","   0"
"16/06/14","04:23:31","      0","      0","   0"," 218"
"16/06/14","04:27:23","      0","      0","   0"," 219"
"16/06/14","05:03:25","      0","      0"," 196","   0"
"16/06/14","05:06:32","      0","      0"," 195","   0"
"16/06/14","05:24:00","      0","      0","   0"," 217"
"16/06/14","05:27:49","      0","      0","   0"," 221"
"16/06/14","06:03:29","      0","      0"," 197","   0"
"16/06/14","06:06:45","      0","      0"," 193","   0"
"16/06/14","06:23:53","      0","      0","   0"," 221"
"16/06/14","06:27:34","      0","      0","   0"," 220"
"16/06/14","07:03:13","      0","      0"," 194","   0"
"16/06/14","07:06:49","      0","      0"," 196","   0"
"16/06/14","07:23:45","      0","      0","   0"," 221"
"16/06/14","07:27:26","      0","      0","   0"," 219"
"16/06/14","07:56:45","   1495","      0","   0","   0"
"16/06/14","07:59:16","      0","   1485","   0","   0"
"16/06/14","08:03:14","      0","      0"," 198","   0"
"16/06/14","08:06:47","      0","      0"," 197","   0"
"16/06/14","08:23:46","      0","      0","   0"," 220"
"16/06/14","08:27:22","      0","      0","   0"," 222"
"16/06/14","09:03:39","      0","      0"," 195","   0"
"16/06/14","09:06:52","      0","      0"," 195","   0"
"16/06/14","09:23:55","      0","      0","   0"," 220"
"16/06/14","09:27:40","      0","      0","   0"," 220"
"16/06/14","09:56:39","   1495","      0","   0","   0"
"16/06/14","09:59:10","      0","   1485","   0","   0"
"16/06/14","10:03:25","      0","      0"," 196","   0"
"16/06/14","10:06:58","      0","      0"," 197","   0"
"16/06/14","10:23:56","      0","      0","   0"," 221"
"16/06/14","10:27:31","      0","      0","   0"," 218"
"16/06/14","11:03:39","      0","      0"," 194","   0"
"16/06/14","11:07:14","      0","      0"," 195","   0"
"16/06/14","11:23:55","      0","      0","   0"," 221"
"16/06/14","11:27:50","      0","      0","   0"," 220"
"16/06/14","11:56:40","   1495","      0","   0","   0"
"16/06/14","11:59:12","      0","   1485","   0","   0"
"16/06/14","12:03:37","      0","      0"," 196","   0"
"16/06/14","12:07:07","      0","      0"," 195","   0"
"16/06/14","12:24:04","      0","      0","   0"," 221"
"16/06/14","12:28:01","      0","      0","   0"," 222"
"16/06/14","13:03:47","      0","      0"," 194","   0"
"16/06/14","13:07:22","      0","      0"," 196","   0"
"16/06/14","13:24:05","      0","      0","   0"," 221"
"16/06/14","13:28:01","      0","      0","   0"," 222"
"16/06/14","14:03:43","      0","      0"," 194","   0"
"16/06/14","14:07:23","      0","      0"," 195","   0"
"16/06/14","14:23:57","      0","      0","   0"," 221"
"16/06/14","14:27:50","      0","      0","   0"," 221"
"16/06/14","15:03:40","      0","      0"," 195","   0"
"16/06/14","15:07:16","      0","      0"," 193","   0"
"16/06/14","15:24:18","      0","      0","   0"," 222"
"16/06/14","15:28:14","      0","      0","   0"," 219"
"16/06/14","15:56:45","   1495","      0","   0","   0"
"16/06/14","15:59:16","      0","   1485","   0","   0"
"16/06/14","16:03:55","      0","      0"," 194","   0"
"16/06/14","16:07:39","      0","      0"," 195","   0"
"16/06/14","16:23:58","      0","      0","   0"," 219"
"16/06/14","16:28:13","      0","      0","   0"," 222"
"16/06/14","17:03:44","      0","      0"," 194","   0"
"16/06/14","17:07:43","      0","      0"," 195","   0"
"16/06/14","17:11:40","      0","      0","   0"," 222"
"16/06/14","17:15:59","      0","      0","   0"," 221"
"16/06/14","18:03:12","      0","      0"," 192","   0"
"16/06/14","18:07:14","      0","      0"," 193","   0"
"16/06/14","18:23:34","      0","      0","   0"," 219"
"16/06/14","18:27:29","      0","      0","   0"," 220"
"16/06/14","19:03:21","      0","      0"," 194","   0"
"16/06/14","19:07:06","      0","      0"," 197","   0"
"16/06/14","19:23:32","      0","      0","   0"," 212"
"16/06/14","19:27:34","      0","      0","   0"," 220"
"16/06/14","20:03:22","      0","      0"," 193","   0"
"16/06/14","20:07:09","      0","      0"," 196","   0"
"16/06/14","20:23:43","      0","      0","   0"," 218"
"16/06/14","20:27:50","      0","      0","   0"," 223"
"16/06/14","21:03:28","      0","      0"," 196","   0"
"16/06/14","21:07:10","      0","      0"," 195","   0"
"16/06/14","21:23:39","      0","      0","   0"," 218"
"16/06/14","21:27:35","      0","      0","   0"," 220"
"16/06/14","22:03:53","      0","      0"," 197","   0"
"16/06/14","22:07:13","      0","      0"," 192","   0"
"16/06/14","22:24:04","      0","      0","   0"," 219"
"16/06/14","22:27:41","      0","      0","   0"," 218"
"16/06/14","23:03:50","      0","      0"," 195","   0"
"16/06/14","23:07:01","      0","      0"," 196","   0"
"16/06/14","23:24:18","      0","      0","   0"," 216"
"16/06/14","23:27:37","      0","      0","   0"," 216"
