"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"16/09/19","00:01:59","      0","      0"," 201","   0"
"16/09/19","00:05:38","      0","      0"," 200","   0"
"16/09/19","00:24:30","      0","      0","   0"," 224"
"16/09/19","00:29:07","      0","      0","   0"," 223"
"16/09/19","01:03:41","      0","      0"," 202","   0"
"16/09/19","01:08:12","      0","      0"," 202","   0"
"16/09/19","01:24:31","      0","      0","   0"," 223"
"16/09/19","01:28:06","      0","      0","   0"," 226"
"16/09/19","02:04:11","      0","      0"," 205","   0"
"16/09/19","02:07:37","      0","      0"," 203","   0"
"16/09/19","02:24:07","      0","      0","   0"," 225"
"16/09/19","02:28:15","      0","      0","   0"," 224"
"16/09/19","03:03:24","      0","      0"," 204","   0"
"16/09/19","03:07:16","      0","      0"," 205","   0"
"16/09/19","03:23:43","      0","      0","   0"," 226"
"16/09/19","03:27:57","      0","      0","   0"," 226"
"16/09/19","04:03:36","      0","      0"," 200","   0"
"16/09/19","04:07:46","      0","      0"," 204","   0"
"16/09/19","04:23:39","      0","      0","   0"," 226"
"16/09/19","04:27:38","      0","      0","   0"," 224"
"16/09/19","05:03:50","      0","      0"," 205","   0"
"16/09/19","05:07:17","      0","      0"," 205","   0"
"16/09/19","05:23:53","      0","      0","   0"," 224"
"16/09/19","05:27:37","      0","      0","   0"," 225"
"16/09/19","06:03:49","      0","      0"," 204","   0"
"16/09/19","06:07:08","      0","      0"," 205","   0"
"16/09/19","06:24:16","      0","      0","   0"," 224"
"16/09/19","06:27:46","      0","      0","   0"," 226"
"16/09/19","07:03:59","      0","      0"," 210","   0"
"16/09/19","07:07:32","      0","      0"," 206","   0"
"16/09/19","07:24:17","      0","      0","   0"," 225"
"16/09/19","07:27:57","      0","      0","   0"," 223"
"16/09/19","07:56:37","   1545","      0","   0","   0"
"16/09/19","07:59:06","      0","   1485","   0","   0"
"16/09/19","08:03:54","      0","      0"," 204","   0"
"16/09/19","08:07:26","      0","      0"," 206","   0"
"16/09/19","08:24:05","      0","      0","   0"," 220"
"16/09/19","08:28:04","      0","      0","   0"," 224"
"16/09/19","09:03:40","      0","      0"," 205","   0"
"16/09/19","09:07:21","      0","      0"," 202","   0"
"16/09/19","09:24:00","      0","      0","   0"," 223"
"16/09/19","09:28:08","      0","      0","   0"," 222"
"16/09/19","09:56:34","   1545","      0","   0","   0"
"16/09/19","09:59:04","      0","   1485","   0","   0"
"16/09/19","10:03:25","      0","      0"," 206","   0"
"16/09/19","10:07:38","      0","      0"," 202","   0"
"16/09/19","10:24:02","      0","      0","   0"," 219"
"16/09/19","10:28:25","      0","      0","   0"," 220"
"16/09/19","11:03:43","      0","      0"," 203","   0"
"16/09/19","11:07:29","      0","      0"," 204","   0"
"16/09/19","11:24:23","      0","      0","   0"," 222"
"16/09/19","11:28:48","      0","      0","   0"," 221"
"16/09/19","11:56:35","   1545","      0","   0","   0"
"16/09/19","11:59:05","      0","   1485","   0","   0"
"16/09/19","12:04:21","      0","      0"," 201","   0"
"16/09/19","12:08:03","      0","      0"," 201","   0"
"16/09/19","12:24:29","      0","      0","   0"," 221"
"16/09/19","12:28:20","      0","      0","   0"," 223"
"16/09/19","13:03:07","      0","      0"," 203","   0"
"16/09/19","13:07:10","      0","      0"," 202","   0"
"16/09/19","13:23:43","      0","      0","   0"," 226"
"16/09/19","13:27:59","      0","      0","   0"," 225"
"16/09/19","14:03:22","      0","      0"," 203","   0"
"16/09/19","14:06:47","      0","      0"," 204","   0"
"16/09/19","14:23:57","      0","      0","   0"," 222"
"16/09/19","14:27:27","      0","      0","   0"," 225"
"16/09/19","15:03:58","      0","      0"," 204","   0"
"16/09/19","15:07:34","      0","      0"," 200","   0"
"16/09/19","15:24:10","      0","      0","   0"," 225"
"16/09/19","15:27:52","      0","      0","   0"," 224"
"16/09/19","15:56:35","   1545","      0","   0","   0"
"16/09/19","15:59:05","      0","   1485","   0","   0"
"16/09/19","16:03:30","      0","      0"," 204","   0"
"16/09/19","16:07:21","      0","      0"," 203","   0"
"16/09/19","16:23:46","      0","      0","   0"," 221"
"16/09/19","16:28:07","      0","      0","   0"," 223"
"16/09/19","17:03:23","      0","      0"," 206","   0"
"16/09/19","17:06:53","      0","      0"," 204","   0"
"16/09/19","17:10:51","      0","      0","   0"," 223"
"16/09/19","17:14:40","      0","      0","   0"," 223"
"16/09/19","18:03:42","      0","      0"," 204","   0"
"16/09/19","18:07:13","      0","      0"," 204","   0"
"16/09/19","18:24:19","      0","      0","   0"," 222"
"16/09/19","18:27:59","      0","      0","   0"," 227"
"16/09/19","19:03:57","      0","      0"," 204","   0"
"16/09/19","19:07:42","      0","      0"," 204","   0"
"16/09/19","19:24:05","      0","      0","   0"," 225"
"16/09/19","19:27:57","      0","      0","   0"," 223"
"16/09/19","20:03:38","      0","      0"," 204","   0"
"16/09/19","20:07:18","      0","      0"," 204","   0"
"16/09/19","20:23:59","      0","      0","   0"," 226"
"16/09/19","20:27:30","      0","      0","   0"," 224"
"16/09/19","21:03:45","      0","      0"," 201","   0"
"16/09/19","21:07:10","      0","      0"," 202","   0"
"16/09/19","21:23:57","      0","      0","   0"," 220"
"16/09/19","21:27:35","      0","      0","   0"," 219"
"16/09/19","22:03:44","      0","      0"," 198","   0"
"16/09/19","22:07:00","      0","      0"," 199","   0"
"16/09/19","22:24:01","      0","      0","   0"," 220"
"16/09/19","22:27:35","      0","      0","   0"," 219"
"16/09/19","23:03:50","      0","      0"," 198","   0"
"16/09/19","23:07:03","      0","      0"," 198","   0"
"16/09/19","23:24:05","      0","      0","   0"," 219"
"16/09/19","23:27:54","      0","      0","   0"," 216"
