"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"17/05/15","00:01:09","      0","      0"," 171","   0"
"17/05/15","00:04:56","      0","      0"," 172","   0"
"17/05/15","00:23:52","      0","      0","   0"," 174"
"17/05/15","00:27:03","      0","      0","   0"," 172"
"17/05/15","01:03:48","      0","      0"," 173","   0"
"17/05/15","01:07:38","      0","      0"," 170","   0"
"17/05/15","01:23:47","      0","      0","   0"," 172"
"17/05/15","01:26:54","      0","      0","   0"," 173"
"17/05/15","02:03:52","      0","      0"," 174","   0"
"17/05/15","02:07:10","      0","      0"," 171","   0"
"17/05/15","02:24:08","      0","      0","   0"," 173"
"17/05/15","02:27:53","      0","      0","   0"," 173"
"17/05/15","03:03:24","      0","      0"," 171","   0"
"17/05/15","03:07:16","      0","      0"," 175","   0"
"17/05/15","03:24:00","      0","      0","   0"," 168"
"17/05/15","03:27:28","      0","      0","   0"," 173"
"17/05/15","04:03:19","      0","      0"," 172","   0"
"17/05/15","04:07:08","      0","      0"," 173","   0"
"17/05/15","04:23:08","      0","      0","   0"," 173"
"17/05/15","04:26:48","      0","      0","   0"," 172"
"17/05/15","05:04:05","      0","      0"," 173","   0"
"17/05/15","05:07:39","      0","      0"," 172","   0"
"17/05/15","05:23:22","      0","      0","   0"," 174"
"17/05/15","05:27:16","      0","      0","   0"," 173"
"17/05/15","06:03:06","      0","      0"," 171","   0"
"17/05/15","06:06:53","      0","      0"," 171","   0"
"17/05/15","06:23:55","      0","      0","   0"," 175"
"17/05/15","06:27:07","      0","      0","   0"," 171"
"17/05/15","07:03:49","      0","      0"," 173","   0"
"17/05/15","07:07:09","      0","      0"," 173","   0"
"17/05/15","07:23:42","      0","      0","   0"," 171"
"17/05/15","07:27:35","      0","      0","   0"," 167"
"17/05/15","07:56:41","   1395","      0","   0","   0"
"17/05/15","07:59:21","      0","   1385","   0","   0"
"17/05/15","08:03:10","      0","      0"," 173","   0"
"17/05/15","08:06:51","      0","      0"," 173","   0"
"17/05/15","08:23:53","      0","      0","   0"," 170"
"17/05/15","08:27:10","      0","      0","   0"," 170"
"17/05/15","09:03:46","      0","      0"," 172","   0"
"17/05/15","09:07:49","      0","      0"," 168","   0"
"17/05/15","09:23:28","      0","      0","   0"," 170"
"17/05/15","09:27:35","      0","      0","   0"," 169"
"17/05/15","09:56:40","   1395","      0","   0","   0"
"17/05/15","09:59:21","      0","   1385","   0","   0"
"17/05/15","10:04:03","      0","      0"," 169","   0"
"17/05/15","10:07:15","      0","      0"," 173","   0"
"17/05/15","10:24:22","      0","      0","   0"," 204"
"17/05/15","10:28:44","      0","      0","   0"," 203"
"17/05/15","11:04:14","      0","      0"," 198","   0"
"17/05/15","11:08:01","      0","      0"," 203","   0"
"17/05/15","11:24:17","      0","      0","   0"," 203"
"17/05/15","11:28:32","      0","      0","   0"," 203"
"17/05/15","11:56:41","   1395","      0","   0","   0"
"17/05/15","11:59:21","      0","   1390","   0","   0"
"17/05/15","12:03:36","      0","      0"," 202","   0"
"17/05/15","12:07:39","      0","      0"," 202","   0"
"17/05/15","12:24:15","      0","      0","   0"," 201"
"17/05/15","12:28:21","      0","      0","   0"," 204"
"17/05/15","13:03:41","      0","      0"," 202","   0"
"17/05/15","13:07:50","      0","      0"," 202","   0"
"17/05/15","13:24:33","      0","      0","   0"," 200"
"17/05/15","13:28:31","      0","      0","   0"," 200"
"17/05/15","14:03:43","      0","      0"," 201","   0"
"17/05/15","14:07:51","      0","      0"," 204","   0"
"17/05/15","14:24:11","      0","      0","   0"," 203"
"17/05/15","14:27:42","      0","      0","   0"," 202"
"17/05/15","15:04:09","      0","      0"," 201","   0"
"17/05/15","15:08:21","      0","      0"," 203","   0"
"17/05/15","15:23:30","      0","      0","   0"," 202"
"17/05/15","15:27:43","      0","      0","   0"," 203"
