"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"15/11/29","00:02:10","      0","      0"," 185","   0"
"15/11/29","00:06:30","      0","      0"," 182","   0"
"15/11/29","00:24:42","      0","      0","   0"," 201"
"15/11/29","00:29:09","      0","      0","   0"," 205"
"15/11/29","01:04:36","      0","      0"," 171","   0"
"15/11/29","01:08:41","      0","      0"," 173","   0"
"15/11/29","01:21:45","      0","      0","   0","  84"
"15/11/29","01:26:22","      0","      0","   0"," 196"
"15/11/29","02:04:20","      0","      0"," 173","   0"
"15/11/29","02:08:17","      0","      0"," 173","   0"
"15/11/29","02:21:43","      0","      0","   0","  82"
"15/11/29","02:26:11","      0","      0","   0"," 193"
"15/11/29","03:04:06","      0","      0"," 171","   0"
"15/11/29","03:08:25","      0","      0"," 172","   0"
"15/11/29","03:24:46","      0","      0","   0"," 193"
"15/11/29","04:04:18","      0","      0"," 171","   0"
"15/11/29","04:08:23","      0","      0"," 173","   0"
"15/11/29","04:24:23","      0","      0","   0"," 193"
"15/11/29","04:29:04","      0","      0","   0"," 194"
"15/11/29","05:04:12","      0","      0"," 173","   0"
"15/11/29","05:08:13","      0","      0"," 171","   0"
"15/11/29","05:21:51","      0","      0","   0","  87"
"15/11/29","05:26:53","      0","      0","   0"," 193"
"15/11/29","06:04:08","      0","      0"," 171","   0"
"15/11/29","06:08:13","      0","      0"," 172","   0"
"15/11/29","06:21:46","      0","      0","   0","  81"
"15/11/29","06:26:42","      0","      0","   0"," 193"
"15/11/29","07:03:47","      0","      0"," 173","   0"
"15/11/29","07:07:42","      0","      0"," 174","   0"
"15/11/29","07:24:40","      0","      0","   0"," 195"
"15/11/29","07:28:57","      0","      0","   0"," 193"
"15/11/29","07:56:30","   1595","      0","   0","   0"
"15/11/29","07:59:00","      0","   1585","   0","   0"
"15/11/29","08:04:11","      0","      0"," 175","   0"
"15/11/29","08:08:04","      0","      0"," 173","   0"
"15/11/29","08:24:36","      0","      0","   0"," 193"
"15/11/29","08:29:12","      0","      0","   0"," 193"
"15/11/29","09:03:54","      0","      0"," 174","   0"
"15/11/29","09:07:46","      0","      0"," 172","   0"
"15/11/29","09:24:16","      0","      0","   0"," 193"
"15/11/29","09:28:20","      0","      0","   0"," 192"
"15/11/29","09:56:31","   1595","      0","   0","   0"
"15/11/29","09:59:01","      0","   1585","   0","   0"
"15/11/29","10:03:52","      0","      0"," 172","   0"
"15/11/29","10:07:24","      0","      0"," 174","   0"
"15/11/29","10:24:12","      0","      0","   0"," 192"
"15/11/29","10:28:17","      0","      0","   0"," 192"
"15/11/29","11:04:02","      0","      0"," 172","   0"
"15/11/29","11:07:40","      0","      0"," 170","   0"
"15/11/29","11:23:41","      0","      0","   0"," 192"
"15/11/29","11:27:50","      0","      0","   0"," 191"
"15/11/29","11:56:30","   1595","      0","   0","   0"
"15/11/29","11:59:00","      0","   1585","   0","   0"
"15/11/29","12:03:51","      0","      0"," 174","   0"
"15/11/29","12:07:06","      0","      0"," 172","   0"
"15/11/29","12:24:11","      0","      0","   0"," 193"
"15/11/29","12:28:19","      0","      0","   0"," 191"
"15/11/29","13:03:26","      0","      0"," 171","   0"
"15/11/29","13:07:10","      0","      0"," 173","   0"
"15/11/29","13:21:47","      0","      0","   0","  80"
"15/11/29","13:26:05","      0","      0","   0"," 191"
"15/11/29","14:03:28","      0","      0"," 174","   0"
"15/11/29","14:07:09","      0","      0"," 175","   0"
"15/11/29","14:23:47","      0","      0","   0"," 193"
"15/11/29","14:27:37","      0","      0","   0"," 192"
"15/11/29","15:03:33","      0","      0"," 175","   0"
"15/11/29","15:07:14","      0","      0"," 174","   0"
"15/11/29","15:22:13","      0","      0","   0"," 132"
"15/11/29","15:26:14","      0","      0","   0"," 193"
"15/11/29","15:56:30","   1595","      0","   0","   0"
"15/11/29","15:59:00","      0","   1585","   0","   0"
"15/11/29","16:03:32","      0","      0"," 173","   0"
"15/11/29","16:07:01","      0","      0"," 173","   0"
