"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"18/06/03","00:02:11","      0","      0"," 180","   0"
"18/06/03","00:06:45","      0","      0"," 185","   0"
"18/06/03","00:23:59","      0","      0","   0"," 183"
"18/06/03","00:27:56","      0","      0","   0"," 177"
"18/06/03","01:04:31","      0","      0"," 184","   0"
"18/06/03","01:08:33","      0","      0"," 180","   0"
"18/06/03","01:24:08","      0","      0","   0"," 174"
"18/06/03","01:28:13","      0","      0","   0"," 180"
"18/06/03","02:03:37","      0","      0"," 179","   0"
"18/06/03","02:07:51","      0","      0"," 175","   0"
"18/06/03","02:24:07","      0","      0","   0"," 172"
"18/06/03","02:28:08","      0","      0","   0"," 171"
"18/06/03","03:03:57","      0","      0"," 175","   0"
"18/06/03","03:07:59","      0","      0"," 185","   0"
"18/06/03","03:24:08","      0","      0","   0"," 173"
"18/06/03","03:28:12","      0","      0","   0"," 175"
"18/06/03","04:04:34","      0","      0"," 169","   0"
"18/06/03","04:08:32","      0","      0"," 176","   0"
"18/06/03","04:23:58","      0","      0","   0"," 177"
"18/06/03","04:28:02","      0","      0","   0"," 176"
"18/06/03","05:03:43","      0","      0"," 174","   0"
"18/06/03","05:07:41","      0","      0"," 179","   0"
"18/06/03","05:23:54","      0","      0","   0"," 172"
"18/06/03","05:27:52","      0","      0","   0"," 175"
"18/06/03","06:03:42","      0","      0"," 171","   0"
"18/06/03","06:07:38","      0","      0"," 178","   0"
"18/06/03","06:23:42","      0","      0","   0"," 176"
"18/06/03","06:27:42","      0","      0","   0"," 179"
"18/06/03","07:04:05","      0","      0"," 175","   0"
"18/06/03","07:07:47","      0","      0"," 173","   0"
"18/06/03","07:23:50","      0","      0","   0"," 185"
"18/06/03","07:27:55","      0","      0","   0"," 187"
"18/06/03","07:57:44","   1395","      0","   0","   0"
"18/06/03","08:01:13","      0","   1390","   0","   0"
"18/06/03","08:03:46","      0","      0"," 180","   0"
"18/06/03","08:08:38","      0","      0"," 184","   0"
"18/06/03","08:24:12","      0","      0","   0"," 180"
"18/06/03","08:27:50","      0","      0","   0"," 182"
"18/06/03","09:03:55","      0","      0"," 181","   0"
