"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"17/09/12","00:02:05","      0","      0"," 196","   0"
"17/09/12","00:06:04","      0","      0"," 198","   0"
"17/09/12","00:23:51","      0","      0","   0"," 197"
"17/09/12","00:28:02","      0","      0","   0"," 197"
"17/09/12","01:04:08","      0","      0"," 199","   0"
"17/09/12","01:08:15","      0","      0"," 199","   0"
"17/09/12","01:23:47","      0","      0","   0"," 197"
"17/09/12","01:27:52","      0","      0","   0"," 198"
"17/09/12","02:04:08","      0","      0"," 197","   0"
"17/09/12","02:07:59","      0","      0"," 197","   0"
"17/09/12","02:23:42","      0","      0","   0"," 198"
"17/09/12","02:27:51","      0","      0","   0"," 198"
"17/09/12","03:04:08","      0","      0"," 198","   0"
"17/09/12","03:08:11","      0","      0"," 195","   0"
"17/09/12","03:23:56","      0","      0","   0"," 198"
"17/09/12","03:27:57","      0","      0","   0"," 197"
"17/09/12","04:03:49","      0","      0"," 198","   0"
"17/09/12","04:07:53","      0","      0"," 196","   0"
"17/09/12","04:24:10","      0","      0","   0"," 195"
"17/09/12","04:28:18","      0","      0","   0"," 198"
"17/09/12","05:04:14","      0","      0"," 195","   0"
"17/09/12","05:08:21","      0","      0"," 199","   0"
"17/09/12","05:24:20","      0","      0","   0"," 197"
"17/09/12","05:28:26","      0","      0","   0"," 199"
"17/09/12","06:04:11","      0","      0"," 197","   0"
"17/09/12","06:08:19","      0","      0"," 198","   0"
"17/09/12","06:24:17","      0","      0","   0"," 197"
"17/09/12","06:28:25","      0","      0","   0"," 198"
"17/09/12","07:04:22","      0","      0"," 198","   0"
"17/09/12","07:08:38","      0","      0"," 195","   0"
"17/09/12","07:24:16","      0","      0","   0"," 198"
"17/09/12","07:28:27","      0","      0","   0"," 197"
"17/09/12","07:57:04","   1395","      0","   0","   0"
"17/09/12","07:59:46","      0","   1385","   0","   0"
"17/09/12","08:04:13","      0","      0"," 198","   0"
"17/09/12","08:08:26","      0","      0"," 196","   0"
"17/09/12","08:24:40","      0","      0","   0"," 198"
"17/09/12","08:28:54","      0","      0","   0"," 196"
"17/09/12","09:04:32","      0","      0"," 199","   0"
"17/09/12","09:08:49","      0","      0"," 199","   0"
"17/09/12","09:24:20","      0","      0","   0"," 197"
"17/09/12","09:29:01","      0","      0","   0"," 197"
"17/09/12","09:56:46","   1395","      0","   0","   0"
"17/09/12","09:59:33","      0","   1390","   0","   0"
"17/09/12","10:04:36","      0","      0"," 198","   0"
"17/09/12","10:08:59","      0","      0"," 199","   0"
"17/09/12","10:24:47","      0","      0","   0"," 198"
"17/09/12","10:29:11","      0","      0","   0"," 197"
"17/09/12","11:04:33","      0","      0"," 198","   0"
"17/09/12","11:09:14","      0","      0"," 195","   0"
"17/09/12","11:24:32","      0","      0","   0"," 196"
"17/09/12","11:28:52","      0","      0","   0"," 197"
"17/09/12","11:56:50","   1395","      0","   0","   0"
"17/09/12","11:59:38","      0","   1390","   0","   0"
