"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"16/01/05","00:01:41","      0","      0"," 228","   0"
"16/01/05","00:05:08","      0","      0"," 227","   0"
"16/01/05","00:23:54","      0","      0","   0"," 223"
"16/01/05","00:27:19","      0","      0","   0"," 225"
"16/01/05","01:04:05","      0","      0"," 225","   0"
"16/01/05","01:07:54","      0","      0"," 225","   0"
"16/01/05","01:23:47","      0","      0","   0"," 225"
"16/01/05","01:27:38","      0","      0","   0"," 223"
"16/01/05","02:03:43","      0","      0"," 225","   0"
"16/01/05","02:07:40","      0","      0"," 226","   0"
"16/01/05","02:23:50","      0","      0","   0"," 229"
"16/01/05","02:27:23","      0","      0","   0"," 228"
"16/01/05","03:04:10","      0","      0"," 222","   0"
"16/01/05","03:07:49","      0","      0"," 223","   0"
"16/01/05","03:23:51","      0","      0","   0"," 226"
"16/01/05","03:27:36","      0","      0","   0"," 225"
"16/01/05","04:03:33","      0","      0"," 227","   0"
"16/01/05","04:07:30","      0","      0"," 227","   0"
"16/01/05","04:23:43","      0","      0","   0"," 224"
"16/01/05","04:27:11","      0","      0","   0"," 230"
"16/01/05","05:04:07","      0","      0"," 225","   0"
"16/01/05","05:07:51","      0","      0"," 225","   0"
"16/01/05","05:23:38","      0","      0","   0"," 229"
"16/01/05","05:27:33","      0","      0","   0"," 229"
"16/01/05","06:03:45","      0","      0"," 227","   0"
"16/01/05","06:07:11","      0","      0"," 227","   0"
"16/01/05","06:24:04","      0","      0","   0"," 226"
"16/01/05","06:27:59","      0","      0","   0"," 225"
"16/01/05","07:03:58","      0","      0"," 223","   0"
"16/01/05","07:07:35","      0","      0"," 223","   0"
"16/01/05","07:24:04","      0","      0","   0"," 225"
"16/01/05","07:27:46","      0","      0","   0"," 226"
"16/01/05","07:56:21","   1495","      0","   0","   0"
"16/01/05","07:58:43","      0","   1485","   0","   0"
"16/01/05","08:03:46","      0","      0"," 216","   0"
"16/01/05","08:07:36","      0","      0"," 227","   0"
"16/01/05","08:24:07","      0","      0","   0"," 225"
"16/01/05","08:27:57","      0","      0","   0"," 226"
"16/01/05","09:04:05","      0","      0"," 225","   0"
"16/01/05","09:07:43","      0","      0"," 224","   0"
"16/01/05","09:24:09","      0","      0","   0"," 230"
"16/01/05","09:28:11","      0","      0","   0"," 224"
"16/01/05","09:56:22","   1495","      0","   0","   0"
"16/01/05","09:58:44","      0","   1485","   0","   0"
"16/01/05","10:03:50","      0","      0"," 223","   0"
"16/01/05","10:07:46","      0","      0"," 229","   0"
"16/01/05","10:23:42","      0","      0","   0"," 223"
"16/01/05","10:27:40","      0","      0","   0"," 229"
"16/01/05","11:04:08","      0","      0"," 227","   0"
