"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"18/04/16","00:02:27","      0","      0"," 185","   0"
"18/04/16","00:06:48","      0","      0"," 176","   0"
"18/04/16","00:24:26","      0","      0","   0"," 187"
"18/04/16","00:28:48","      0","      0","   0"," 185"
"18/04/16","01:04:57","      0","      0"," 187","   0"
"18/04/16","01:09:17","      0","      0"," 189","   0"
"18/04/16","01:24:33","      0","      0","   0"," 186"
"18/04/16","01:29:17","      0","      0","   0"," 182"
"18/04/16","02:04:13","      0","      0"," 182","   0"
"18/04/16","02:08:19","      0","      0"," 183","   0"
"18/04/16","02:24:45","      0","      0","   0"," 187"
"18/04/16","02:29:05","      0","      0","   0"," 181"
"18/04/16","03:04:26","      0","      0"," 181","   0"
"18/04/16","03:08:50","      0","      0"," 181","   0"
"18/04/16","03:24:27","      0","      0","   0"," 187"
"18/04/16","03:28:49","      0","      0","   0"," 184"
"18/04/16","04:04:19","      0","      0"," 180","   0"
"18/04/16","04:08:51","      0","      0"," 187","   0"
"18/04/16","04:24:26","      0","      0","   0"," 183"
"18/04/16","04:28:35","      0","      0","   0"," 186"
"18/04/16","05:04:44","      0","      0"," 185","   0"
"18/04/16","05:09:06","      0","      0"," 183","   0"
"18/04/16","05:24:23","      0","      0","   0"," 182"
"18/04/16","05:28:17","      0","      0","   0"," 181"
"18/04/16","06:04:47","      0","      0"," 172","   0"
"18/04/16","06:09:08","      0","      0"," 182","   0"
"18/04/16","06:24:20","      0","      0","   0"," 182"
"18/04/16","06:28:34","      0","      0","   0"," 183"
"18/04/16","07:04:00","      0","      0"," 183","   0"
"18/04/16","07:08:18","      0","      0"," 179","   0"
"18/04/16","07:23:51","      0","      0","   0"," 180"
"18/04/16","07:27:43","      0","      0","   0"," 179"
"18/04/16","07:57:17","   1395","      0","   0","   0"
"18/04/16","08:00:32","      0","   1390","   0","   0"
"18/04/16","08:02:55","      0","      0"," 173","   0"
"18/04/16","08:07:11","      0","      0"," 183","   0"
"18/04/16","08:24:54","      0","      0","   0"," 178"
"18/04/16","08:28:38","      0","      0","   0"," 184"
"18/04/16","09:03:37","      0","      0"," 179","   0"
"18/04/16","09:08:00","      0","      0"," 179","   0"
"18/04/16","09:24:20","      0","      0","   0"," 173"
"18/04/16","09:28:22","      0","      0","   0"," 179"
"18/04/16","09:57:17","   1395","      0","   0","   0"
"18/04/16","10:00:34","      0","   1390","   0","   0"
"18/04/16","10:03:28","      0","      0"," 184","   0"
"18/04/16","10:07:27","      0","      0"," 176","   0"
"18/04/16","10:22:46","      0","      0","   0"," 181"
"18/04/16","10:27:05","      0","      0","   0"," 181"
"18/04/16","11:03:52","      0","      0"," 183","   0"
"18/04/16","11:07:38","      0","      0"," 182","   0"
"18/04/16","11:23:59","      0","      0","   0"," 180"
"18/04/16","11:27:44","      0","      0","   0"," 178"
"18/04/16","11:57:18","   1395","      0","   0","   0"
"18/04/16","12:00:36","      0","   1390","   0","   0"
"18/04/16","12:03:42","      0","      0"," 181","   0"
"18/04/16","12:07:28","      0","      0"," 181","   0"
"18/04/16","12:23:48","      0","      0","   0"," 182"
"18/04/16","12:27:42","      0","      0","   0"," 187"
"18/04/16","13:03:39","      0","      0"," 185","   0"
"18/04/16","13:07:44","      0","      0"," 181","   0"
"18/04/16","13:23:42","      0","      0","   0"," 181"
"18/04/16","13:27:25","      0","      0","   0"," 186"
"18/04/16","14:03:44","      0","      0"," 177","   0"
"18/04/16","14:07:48","      0","      0"," 185","   0"
"18/04/16","14:23:50","      0","      0","   0"," 180"
"18/04/16","14:27:30","      0","      0","   0"," 185"
"18/04/16","15:03:29","      0","      0"," 184","   0"
"18/04/16","15:07:24","      0","      0"," 183","   0"
"18/04/16","15:23:44","      0","      0","   0"," 180"
"18/04/16","15:27:25","      0","      0","   0"," 176"
"18/04/16","15:57:18","   1395","      0","   0","   0"
"18/04/16","16:00:37","      0","   1390","   0","   0"
"18/04/16","16:03:53","      0","      0"," 185","   0"
"18/04/16","16:08:00","      0","      0"," 188","   0"
"18/04/16","16:23:59","      0","      0","   0"," 177"
"18/04/16","16:27:36","      0","      0","   0"," 184"
"18/04/16","17:03:34","      0","      0"," 184","   0"
"18/04/16","17:07:27","      0","      0"," 182","   0"
"18/04/16","17:11:00","      0","      0","   0"," 189"
"18/04/16","17:14:36","      0","      0","   0"," 184"
"18/04/16","18:03:55","      0","      0"," 183","   0"
"18/04/16","18:07:34","      0","      0"," 191","   0"
"18/04/16","18:23:48","      0","      0","   0"," 184"
"18/04/16","18:27:35","      0","      0","   0"," 176"
"18/04/16","19:03:43","      0","      0"," 188","   0"
"18/04/16","19:07:34","      0","      0"," 181","   0"
"18/04/16","19:23:39","      0","      0","   0"," 180"
"18/04/16","19:27:23","      0","      0","   0"," 192"
"18/04/16","20:04:03","      0","      0"," 184","   0"
"18/04/16","20:07:32","      0","      0"," 185","   0"
"18/04/16","20:23:56","      0","      0","   0"," 187"
"18/04/16","20:27:38","      0","      0","   0"," 184"
"18/04/16","21:03:46","      0","      0"," 175","   0"
"18/04/16","21:07:23","      0","      0"," 183","   0"
"18/04/16","21:23:47","      0","      0","   0"," 184"
"18/04/16","21:27:43","      0","      0","   0"," 183"
"18/04/16","22:03:31","      0","      0"," 185","   0"
"18/04/16","22:07:33","      0","      0"," 185","   0"
"18/04/16","22:23:34","      0","      0","   0"," 184"
"18/04/16","22:27:29","      0","      0","   0"," 180"
"18/04/16","23:03:33","      0","      0"," 187","   0"
