"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"18/03/09","00:02:36","      0","      0"," 167","   0"
"18/03/09","00:07:10","      0","      0"," 170","   0"
"18/03/09","00:24:47","      0","      0","   0"," 174"
"18/03/09","00:29:07","      0","      0","   0"," 170"
"18/03/09","01:04:21","      0","      0"," 170","   0"
"18/03/09","01:08:24","      0","      0"," 170","   0"
"18/03/09","01:23:58","      0","      0","   0"," 174"
"18/03/09","01:28:20","      0","      0","   0"," 169"
"18/03/09","02:04:04","      0","      0"," 169","   0"
"18/03/09","02:07:59","      0","      0"," 168","   0"
"18/03/09","02:23:53","      0","      0","   0"," 164"
"18/03/09","02:27:52","      0","      0","   0"," 159"
"18/03/09","03:03:34","      0","      0"," 162","   0"
"18/03/09","03:07:49","      0","      0"," 167","   0"
"18/03/09","03:24:16","      0","      0","   0"," 168"
"18/03/09","03:27:50","      0","      0","   0"," 167"
"18/03/09","04:03:57","      0","      0"," 167","   0"
"18/03/09","04:08:12","      0","      0"," 166","   0"
"18/03/09","04:24:01","      0","      0","   0"," 160"
"18/03/09","04:28:10","      0","      0","   0"," 170"
"18/03/09","05:03:58","      0","      0"," 169","   0"
"18/03/09","05:08:02","      0","      0"," 164","   0"
"18/03/09","05:23:54","      0","      0","   0"," 162"
"18/03/09","05:27:55","      0","      0","   0"," 162"
"18/03/09","06:03:32","      0","      0"," 159","   0"
"18/03/09","06:07:29","      0","      0"," 167","   0"
"18/03/09","06:23:53","      0","      0","   0"," 172"
"18/03/09","06:27:34","      0","      0","   0"," 159"
"18/03/09","07:03:38","      0","      0"," 165","   0"
"18/03/09","07:07:44","      0","      0"," 170","   0"
"18/03/09","07:23:39","      0","      0","   0"," 164"
"18/03/09","07:27:30","      0","      0","   0"," 162"
"18/03/09","07:57:00","   1395","      0","   0","   0"
"18/03/09","07:59:58","      0","   1390","   0","   0"
"18/03/09","08:03:30","      0","      0"," 167","   0"
"18/03/09","08:07:17","      0","      0"," 165","   0"
"18/03/09","08:23:56","      0","      0","   0"," 166"
"18/03/09","08:28:12","      0","      0","   0"," 164"
"18/03/09","09:03:56","      0","      0"," 160","   0"
"18/03/09","09:07:44","      0","      0"," 170","   0"
"18/03/09","09:23:43","      0","      0","   0"," 172"
"18/03/09","09:27:33","      0","      0","   0"," 171"
"18/03/09","09:57:00","   1395","      0","   0","   0"
"18/03/09","09:59:59","      0","   1390","   0","   0"
"18/03/09","10:04:06","      0","      0"," 169","   0"
"18/03/09","10:08:21","      0","      0"," 172","   0"
"18/03/09","10:23:49","      0","      0","   0"," 164"
"18/03/09","10:27:38","      0","      0","   0"," 167"
"18/03/09","11:04:01","      0","      0"," 169","   0"
"18/03/09","11:08:25","      0","      0"," 167","   0"
"18/03/09","11:23:58","      0","      0","   0"," 173"
"18/03/09","11:28:00","      0","      0","   0"," 174"
"18/03/09","11:57:00","   1395","      0","   0","   0"
"18/03/09","12:00:00","      0","   1390","   0","   0"
"18/03/09","12:02:52","      0","      0"," 173","   0"
"18/03/09","12:07:19","      0","      0"," 169","   0"
"18/03/09","12:23:38","      0","      0","   0"," 170"
"18/03/09","12:27:33","      0","      0","   0"," 171"
"18/03/09","13:04:03","      0","      0"," 164","   0"
"18/03/09","13:07:50","      0","      0"," 168","   0"
"18/03/09","13:23:59","      0","      0","   0"," 164"
"18/03/09","13:27:50","      0","      0","   0"," 166"
"18/03/09","14:03:51","      0","      0"," 173","   0"
"18/03/09","14:07:44","      0","      0"," 168","   0"
"18/03/09","14:23:42","      0","      0","   0"," 163"
"18/03/09","14:27:13","      0","      0","   0"," 168"
"18/03/09","15:03:49","      0","      0"," 172","   0"
"18/03/09","15:07:50","      0","      0"," 166","   0"
"18/03/09","15:23:48","      0","      0","   0"," 172"
"18/03/09","15:27:42","      0","      0","   0"," 172"
"18/03/09","15:57:01","   1395","      0","   0","   0"
"18/03/09","16:00:01","      0","   1390","   0","   0"
"18/03/09","16:03:44","      0","      0"," 168","   0"
"18/03/09","16:07:35","      0","      0"," 169","   0"
"18/03/09","16:23:49","      0","      0","   0"," 164"
"18/03/09","16:27:30","      0","      0","   0"," 175"
"18/03/09","17:04:06","      0","      0"," 170","   0"
