"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"16/11/01","00:02:19","      0","      0"," 231","   0"
"16/11/01","00:24:03","      0","      0","   0"," 238"
"16/11/01","01:04:25","      0","      0"," 235","   0"
"16/11/01","01:24:25","      0","      0","   0"," 239"
"16/11/01","02:04:00","      0","      0"," 231","   0"
"16/11/01","02:24:34","      0","      0","   0"," 240"
"16/11/01","03:04:31","      0","      0"," 233","   0"
"16/11/01","03:24:26","      0","      0","   0"," 238"
"16/11/01","04:03:58","      0","      0"," 235","   0"
"16/11/01","04:24:24","      0","      0","   0"," 241"
"16/11/01","05:04:23","      0","      0"," 234","   0"
"16/11/01","05:24:18","      0","      0","   0"," 240"
"16/11/01","06:04:00","      0","      0"," 233","   0"
"16/11/01","06:24:28","      0","      0","   0"," 238"
"16/11/01","07:04:20","      0","      0"," 238","   0"
"16/11/01","07:24:29","      0","      0","   0"," 241"
"16/11/01","07:56:46","   1495","      0","   0","   0"
"16/11/01","07:59:17","      0","   1485","   0","   0"
"16/11/01","08:04:16","      0","      0"," 233","   0"
"16/11/01","08:24:26","      0","      0","   0"," 239"
"16/11/01","09:04:06","      0","      0"," 235","   0"
"16/11/01","09:24:25","      0","      0","   0"," 239"
"16/11/01","09:56:42","   1495","      0","   0","   0"
"16/11/01","09:59:12","      0","   1485","   0","   0"
"16/11/01","10:04:20","      0","      0"," 230","   0"
"16/11/01","10:08:37","      0","      0"," 230","   0"
"16/11/01","10:24:21","      0","      0","   0"," 228"
"16/11/01","10:28:38","      0","      0","   0"," 229"
"16/11/01","11:04:12","      0","      0"," 228","   0"
"16/11/01","11:08:23","      0","      0"," 230","   0"
"16/11/01","11:24:19","      0","      0","   0"," 231"
"16/11/01","11:28:35","      0","      0","   0"," 229"
"16/11/01","11:56:41","   1495","      0","   0","   0"
"16/11/01","11:59:12","      0","   1485","   0","   0"
"16/11/01","12:04:24","      0","      0"," 232","   0"
"16/11/01","12:08:25","      0","      0"," 229","   0"
"16/11/01","12:24:17","      0","      0","   0"," 229"
"16/11/01","12:28:35","      0","      0","   0"," 229"
"16/11/01","13:04:26","      0","      0"," 229","   0"
"16/11/01","13:08:42","      0","      0"," 230","   0"
"16/11/01","13:24:32","      0","      0","   0"," 227"
"16/11/01","13:29:02","      0","      0","   0"," 229"
"16/11/01","14:04:25","      0","      0"," 229","   0"
"16/11/01","14:08:45","      0","      0"," 228","   0"
"16/11/01","14:24:22","      0","      0","   0"," 229"
"16/11/01","14:28:40","      0","      0","   0"," 230"
"16/11/01","15:04:11","      0","      0"," 219","   0"
"16/11/01","15:08:27","      0","      0"," 219","   0"
"16/11/01","15:24:12","      0","      0","   0"," 220"
"16/11/01","15:28:25","      0","      0","   0"," 219"
"16/11/01","15:56:41","   1495","      0","   0","   0"
"16/11/01","15:59:12","      0","   1485","   0","   0"
"16/11/01","16:04:16","      0","      0"," 219","   0"
"16/11/01","16:08:27","      0","      0"," 221","   0"
"16/11/01","16:24:13","      0","      0","   0"," 219"
"16/11/01","16:28:48","      0","      0","   0"," 221"
"16/11/01","17:04:13","      0","      0"," 219","   0"
"16/11/01","17:08:25","      0","      0"," 217","   0"
"16/11/01","17:12:46","      0","      0","   0"," 219"
"16/11/01","17:17:01","      0","      0","   0"," 219"
"16/11/01","18:04:16","      0","      0"," 219","   0"
"16/11/01","18:08:21","      0","      0"," 219","   0"
"16/11/01","18:24:17","      0","      0","   0"," 220"
"16/11/01","18:28:23","      0","      0","   0"," 216"
"16/11/01","19:03:44","      0","      0"," 219","   0"
"16/11/01","19:08:20","      0","      0"," 219","   0"
"16/11/01","19:23:51","      0","      0","   0"," 219"
"16/11/01","19:28:02","      0","      0","   0"," 217"
"16/11/01","20:04:36","      0","      0"," 219","   0"
"16/11/01","20:09:03","      0","      0"," 219","   0"
"16/11/01","20:23:48","      0","      0","   0"," 224"
"16/11/01","20:28:03","      0","      0","   0"," 219"
"16/11/01","21:04:37","      0","      0"," 219","   0"
"16/11/01","21:08:56","      0","      0"," 218","   0"
"16/11/01","21:24:23","      0","      0","   0"," 221"
"16/11/01","21:28:27","      0","      0","   0"," 220"
"16/11/01","22:04:08","      0","      0"," 220","   0"
"16/11/01","22:08:27","      0","      0"," 221","   0"
"16/11/01","22:24:29","      0","      0","   0"," 219"
"16/11/01","22:28:41","      0","      0","   0"," 219"
"16/11/01","23:04:12","      0","      0"," 220","   0"
"16/11/01","23:07:49","      0","      0"," 220","   0"
"16/11/01","23:24:31","      0","      0","   0"," 219"
"16/11/01","23:28:44","      0","      0","   0"," 220"
