"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"18/04/21","00:02:18","      0","      0"," 169","   0"
"18/04/21","00:06:19","      0","      0"," 174","   0"
"18/04/21","00:23:54","      0","      0","   0"," 163"
"18/04/21","00:27:45","      0","      0","   0"," 161"
"18/04/21","01:03:39","      0","      0"," 165","   0"
"18/04/21","01:07:15","      0","      0"," 170","   0"
"18/04/21","01:23:42","      0","      0","   0"," 164"
"18/04/21","01:27:45","      0","      0","   0"," 157"
"18/04/21","02:03:26","      0","      0"," 167","   0"
"18/04/21","02:07:07","      0","      0"," 172","   0"
"18/04/21","02:23:59","      0","      0","   0"," 157"
"18/04/21","02:27:18","      0","      0","   0"," 164"
"18/04/21","03:03:47","      0","      0"," 160","   0"
"18/04/21","03:07:39","      0","      0"," 160","   0"
"18/04/21","03:23:52","      0","      0","   0"," 167"
"18/04/21","03:27:33","      0","      0","   0"," 166"
"18/04/21","04:03:53","      0","      0"," 164","   0"
"18/04/21","04:07:39","      0","      0"," 166","   0"
"18/04/21","04:23:43","      0","      0","   0"," 160"
"18/04/21","04:27:51","      0","      0","   0"," 148"
"18/04/21","05:03:24","      0","      0"," 163","   0"
"18/04/21","05:07:11","      0","      0"," 164","   0"
"18/04/21","05:23:48","      0","      0","   0"," 164"
"18/04/21","05:27:34","      0","      0","   0"," 160"
"18/04/21","06:03:39","      0","      0"," 169","   0"
"18/04/21","06:07:24","      0","      0"," 164","   0"
"18/04/21","06:23:58","      0","      0","   0"," 166"
"18/04/21","06:45:27","      0","      0","   0","   0"
"18/04/21","07:20:49","      0","      0","   0"," 209"
"18/04/21","07:58:06","   1395","      0","   0","   0"
"18/04/21","08:01:46","      0","   1390","   0","   0"
"18/04/21","08:03:38","      0","      0"," 159","   0"
"18/04/21","08:07:53","      0","      0"," 166","   0"
"18/04/21","08:23:59","      0","      0","   0"," 163"
"18/04/21","08:27:38","      0","      0","   0"," 165"
"18/04/21","09:04:06","      0","      0"," 170","   0"
"18/04/21","09:14:23","      0","      0","   0","   0"
"18/04/21","09:58:02","   1395","      0","   0","   0"
"18/04/21","10:01:50","      0","   1390","   0","   0"
"18/04/21","11:29:21","      0","      0"," 235","   0"
"18/04/21","11:35:37","      0","      0","   0","  73"
"18/04/21","11:47:08","      0","      0"," 161","   0"
"18/04/21","11:50:53","      0","      0"," 156","   0"
"18/04/21","11:58:13","   1395","      0","   0","   0"
"18/04/21","12:02:08","      0","   1390","   0","   0"
"18/04/21","12:03:36","      0","      0"," 161","   0"
"18/04/21","12:07:38","      0","      0"," 163","   0"
"18/04/21","12:23:52","      0","      0","   0"," 168"
"18/04/21","12:27:32","      0","      0","   0"," 161"
"18/04/21","13:03:45","      0","      0"," 166","   0"
"18/04/21","13:07:46","      0","      0"," 164","   0"
"18/04/21","13:23:49","      0","      0","   0"," 162"
"18/04/21","13:27:43","      0","      0","   0"," 163"
"18/04/21","14:03:45","      0","      0"," 162","   0"
"18/04/21","14:07:38","      0","      0"," 159","   0"
"18/04/21","14:23:44","      0","      0","   0"," 159"
"18/04/21","14:27:15","      0","      0","   0"," 162"
"18/04/21","15:03:40","      0","      0"," 171","   0"
"18/04/21","15:07:32","      0","      0"," 167","   0"
"18/04/21","15:23:36","      0","      0","   0"," 161"
"18/04/21","15:27:30","      0","      0","   0"," 164"
"18/04/21","15:58:37","   1395","      0","   0","   0"
"18/04/21","16:02:27","      0","   1390","   0","   0"
"18/04/21","16:03:50","      0","      0"," 166","   0"
"18/04/21","16:07:27","      0","      0"," 162","   0"
"18/04/21","16:23:43","      0","      0","   0"," 166"
"18/04/21","16:27:27","      0","      0","   0"," 170"
"18/04/21","17:04:00","      0","      0"," 172","   0"
"18/04/21","17:07:37","      0","      0"," 168","   0"
"18/04/21","17:11:18","      0","      0","   0"," 170"
"18/04/21","17:15:01","      0","      0","   0"," 165"
"18/04/21","18:03:17","      0","      0"," 170","   0"
"18/04/21","18:07:45","      0","      0"," 168","   0"
"18/04/21","18:24:08","      0","      0","   0"," 150"
"18/04/21","18:28:33","      0","      0","   0"," 170"
"18/04/21","19:04:00","      0","      0"," 165","   0"
"18/04/21","19:08:24","      0","      0"," 169","   0"
"18/04/21","19:24:12","      0","      0","   0"," 162"
"18/04/21","19:28:07","      0","      0","   0"," 155"
"18/04/21","20:03:54","      0","      0"," 168","   0"
"18/04/21","20:07:42","      0","      0"," 163","   0"
"18/04/21","20:24:31","      0","      0","   0"," 163"
"18/04/21","20:28:39","      0","      0","   0"," 155"
"18/04/21","21:03:32","      0","      0"," 160","   0"
"18/04/21","21:07:57","      0","      0"," 147","   0"
"18/04/21","21:24:10","      0","      0","   0"," 150"
"18/04/21","21:28:21","      0","      0","   0"," 158"
"18/04/21","22:04:15","      0","      0"," 160","   0"
"18/04/21","22:08:57","      0","      0"," 157","   0"
"18/04/21","22:24:29","      0","      0","   0"," 163"
"18/04/21","22:29:16","      0","      0","   0"," 162"
"18/04/21","23:04:38","      0","      0"," 166","   0"
"18/04/21","23:08:49","      0","      0"," 159","   0"
"18/04/21","23:24:48","      0","      0","   0"," 169"
"18/04/21","23:29:21","      0","      0","   0"," 167"
