"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"16/01/17","00:02:13","      0","      0"," 231","   0"
"16/01/17","00:06:14","      0","      0"," 230","   0"
"16/01/17","00:24:08","      0","      0","   0"," 229"
"16/01/17","00:28:07","      0","      0","   0"," 232"
"16/01/17","01:03:53","      0","      0"," 229","   0"
"16/01/17","01:07:36","      0","      0"," 230","   0"
"16/01/17","01:23:54","      0","      0","   0"," 230"
"16/01/17","01:28:01","      0","      0","   0"," 230"
"16/01/17","02:04:09","      0","      0"," 232","   0"
"16/01/17","02:08:13","      0","      0"," 231","   0"
"16/01/17","02:23:49","      0","      0","   0"," 232"
"16/01/17","02:27:16","      0","      0","   0"," 230"
"16/01/17","03:03:57","      0","      0"," 233","   0"
"16/01/17","03:07:45","      0","      0"," 232","   0"
"16/01/17","03:23:31","      0","      0","   0"," 229"
"16/01/17","03:27:32","      0","      0","   0"," 229"
"16/01/17","04:03:54","      0","      0"," 223","   0"
"16/01/17","04:07:34","      0","      0"," 230","   0"
"16/01/17","04:23:55","      0","      0","   0"," 229"
"16/01/17","04:28:00","      0","      0","   0"," 228"
"16/01/17","05:03:51","      0","      0"," 232","   0"
"16/01/17","05:07:52","      0","      0"," 232","   0"
"16/01/17","05:23:50","      0","      0","   0"," 232"
"16/01/17","05:27:28","      0","      0","   0"," 229"
"16/01/17","06:04:06","      0","      0"," 231","   0"
"16/01/17","06:07:58","      0","      0"," 230","   0"
"16/01/17","06:23:40","      0","      0","   0"," 228"
"16/01/17","06:27:32","      0","      0","   0"," 230"
"16/01/17","07:03:37","      0","      0"," 233","   0"
"16/01/17","07:07:28","      0","      0"," 231","   0"
"16/01/17","07:23:38","      0","      0","   0"," 229"
"16/01/17","07:27:13","      0","      0","   0"," 231"
"16/01/17","07:56:21","   1495","      0","   0","   0"
"16/01/17","07:58:41","      0","   1485","   0","   0"
"16/01/17","08:03:53","      0","      0"," 231","   0"
"16/01/17","08:07:37","      0","      0"," 231","   0"
"16/01/17","08:23:46","      0","      0","   0"," 232"
"16/01/17","08:27:40","      0","      0","   0"," 232"
"16/01/17","09:03:49","      0","      0"," 228","   0"
"16/01/17","09:07:23","      0","      0"," 231","   0"
"16/01/17","09:23:42","      0","      0","   0"," 231"
"16/01/17","09:27:13","      0","      0","   0"," 232"
"16/01/17","09:56:22","   1495","      0","   0","   0"
"16/01/17","09:58:43","      0","   1485","   0","   0"
"16/01/17","10:03:41","      0","      0"," 233","   0"
"16/01/17","10:07:14","      0","      0"," 233","   0"
"16/01/17","10:23:52","      0","      0","   0"," 230"
"16/01/17","10:27:30","      0","      0","   0"," 232"
"16/01/17","11:03:50","      0","      0"," 230","   0"
"16/01/17","11:07:16","      0","      0"," 223","   0"
"16/01/17","11:23:44","      0","      0","   0"," 231"
"16/01/17","11:27:18","      0","      0","   0"," 229"
"16/01/17","11:56:22","   1495","      0","   0","   0"
"16/01/17","11:58:43","      0","   1485","   0","   0"
"16/01/17","12:03:27","      0","      0"," 232","   0"
"16/01/17","12:07:10","      0","      0"," 230","   0"
"16/01/17","12:23:43","      0","      0","   0"," 231"
"16/01/17","12:27:26","      0","      0","   0"," 233"
"16/01/17","13:03:41","      0","      0"," 230","   0"
"16/01/17","13:07:40","      0","      0"," 227","   0"
"16/01/17","13:23:32","      0","      0","   0"," 232"
"16/01/17","13:27:18","      0","      0","   0"," 231"
"16/01/17","14:03:35","      0","      0"," 234","   0"
"16/01/17","14:06:59","      0","      0"," 233","   0"
"16/01/17","14:23:51","      0","      0","   0"," 233"
"16/01/17","14:27:10","      0","      0","   0"," 232"
"16/01/17","15:03:40","      0","      0"," 231","   0"
"16/01/17","15:07:07","      0","      0"," 230","   0"
"16/01/17","15:23:54","      0","      0","   0"," 231"
"16/01/17","15:27:31","      0","      0","   0"," 228"
"16/01/17","15:56:22","   1495","      0","   0","   0"
"16/01/17","15:58:43","      0","   1485","   0","   0"
"16/01/17","16:03:55","      0","      0"," 230","   0"
"16/01/17","16:07:27","      0","      0"," 230","   0"
"16/01/17","16:23:50","      0","      0","   0"," 234"
"16/01/17","16:27:20","      0","      0","   0"," 229"
"16/01/17","17:03:53","      0","      0"," 234","   0"
"16/01/17","17:07:23","      0","      0"," 231","   0"
"16/01/17","17:11:06","      0","      0","   0"," 231"
"16/01/17","17:14:35","      0","      0","   0"," 233"
"16/01/17","18:04:03","      0","      0"," 230","   0"
"16/01/17","18:07:49","      0","      0"," 232","   0"
"16/01/17","18:24:30","      0","      0","   0"," 230"
"16/01/17","18:28:58","      0","      0","   0"," 231"
"16/01/17","19:04:12","      0","      0"," 233","   0"
"16/01/17","19:08:33","      0","      0"," 232","   0"
"16/01/17","19:24:17","      0","      0","   0"," 231"
"16/01/17","19:28:22","      0","      0","   0"," 227"
"16/01/17","20:04:45","      0","      0"," 233","   0"
"16/01/17","20:08:51","      0","      0"," 229","   0"
"16/01/17","20:24:49","      0","      0","   0"," 233"
"16/01/17","20:29:19","      0","      0","   0"," 235"
"16/01/17","21:04:38","      0","      0"," 227","   0"
"16/01/17","21:09:22","      0","      0"," 233","   0"
"16/01/17","21:24:56","      0","      0","   0"," 234"
"16/01/17","21:29:13","      0","      0","   0"," 233"
"16/01/17","22:04:38","      0","      0"," 235","   0"
"16/01/17","22:09:02","      0","      0"," 232","   0"
"16/01/17","22:24:39","      0","      0","   0"," 234"
"16/01/17","22:28:50","      0","      0","   0"," 235"
"16/01/17","23:04:54","      0","      0"," 237","   0"
"16/01/17","23:09:19","      0","      0"," 234","   0"
"16/01/17","23:24:14","      0","      0","   0"," 233"
"16/01/17","23:28:25","      0","      0","   0"," 233"
