"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"17/03/20","00:02:38","      0","      0"," 189","   0"
"17/03/20","00:06:38","      0","      0"," 193","   0"
"17/03/20","00:24:17","      0","      0","   0"," 195"
"17/03/20","00:28:31","      0","      0","   0"," 193"
"17/03/20","01:03:32","      0","      0"," 192","   0"
"17/03/20","01:07:42","      0","      0"," 195","   0"
"17/03/20","01:24:17","      0","      0","   0"," 193"
"17/03/20","01:28:23","      0","      0","   0"," 188"
"17/03/20","02:03:31","      0","      0"," 192","   0"
"17/03/20","02:07:32","      0","      0"," 189","   0"
"17/03/20","02:24:11","      0","      0","   0"," 186"
"17/03/20","02:28:15","      0","      0","   0"," 190"
"17/03/20","03:03:35","      0","      0"," 192","   0"
"17/03/20","03:07:40","      0","      0"," 195","   0"
"17/03/20","03:24:11","      0","      0","   0"," 191"
"17/03/20","03:28:36","      0","      0","   0"," 192"
"17/03/20","04:03:30","      0","      0"," 189","   0"
"17/03/20","04:07:49","      0","      0"," 195","   0"
"17/03/20","04:24:13","      0","      0","   0"," 193"
"17/03/20","04:28:29","      0","      0","   0"," 193"
"17/03/20","05:04:06","      0","      0"," 190","   0"
"17/03/20","05:07:43","      0","      0"," 183","   0"
"17/03/20","05:24:09","      0","      0","   0"," 192"
"17/03/20","05:28:23","      0","      0","   0"," 193"
"17/03/20","06:03:30","      0","      0"," 190","   0"
"17/03/20","06:07:25","      0","      0"," 189","   0"
"17/03/20","06:24:15","      0","      0","   0"," 193"
"17/03/20","06:27:41","      0","      0","   0"," 190"
"17/03/20","07:04:07","      0","      0"," 192","   0"
"17/03/20","07:08:17","      0","      0"," 192","   0"
"17/03/20","07:24:22","      0","      0","   0"," 190"
"17/03/20","07:27:51","      0","      0","   0"," 191"
"17/03/20","07:56:38","   1395","      0","   0","   0"
"17/03/20","07:59:14","      0","   1385","   0","   0"
"17/03/20","08:04:15","      0","      0"," 196","   0"
"17/03/20","08:08:35","      0","      0"," 193","   0"
"17/03/20","08:24:18","      0","      0","   0"," 193"
"17/03/20","08:27:40","      0","      0","   0"," 194"
"17/03/20","09:04:10","      0","      0"," 186","   0"
"17/03/20","09:08:22","      0","      0"," 187","   0"
"17/03/20","09:23:56","      0","      0","   0"," 185"
"17/03/20","09:28:15","      0","      0","   0"," 188"
"17/03/20","09:56:39","   1395","      0","   0","   0"
