"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"16/07/18","00:02:16","      0","      0"," 254","   0"
"16/07/18","00:06:28","      0","      0"," 259","   0"
"16/07/18","00:24:17","      0","      0","   0"," 255"
"16/07/18","00:28:29","      0","      0","   0"," 255"
"16/07/18","01:04:12","      0","      0"," 257","   0"
"16/07/18","01:08:25","      0","      0"," 255","   0"
"16/07/18","01:24:14","      0","      0","   0"," 253"
"16/07/18","01:28:22","      0","      0","   0"," 255"
"16/07/18","02:04:08","      0","      0"," 254","   0"
"16/07/18","02:07:56","      0","      0"," 256","   0"
"16/07/18","02:24:07","      0","      0","   0"," 256"
"16/07/18","02:28:11","      0","      0","   0"," 256"
"16/07/18","03:04:14","      0","      0"," 255","   0"
"16/07/18","03:08:14","      0","      0"," 252","   0"
"16/07/18","03:23:52","      0","      0","   0"," 255"
"16/07/18","03:27:49","      0","      0","   0"," 256"
"16/07/18","04:04:10","      0","      0"," 255","   0"
"16/07/18","04:08:00","      0","      0"," 256","   0"
"16/07/18","04:24:16","      0","      0","   0"," 254"
"16/07/18","04:28:04","      0","      0","   0"," 256"
"16/07/18","05:04:16","      0","      0"," 255","   0"
"16/07/18","05:08:27","      0","      0"," 256","   0"
"16/07/18","05:23:59","      0","      0","   0"," 256"
"16/07/18","05:28:21","      0","      0","   0"," 256"
"16/07/18","06:03:50","      0","      0"," 256","   0"
"16/07/18","06:07:57","      0","      0"," 255","   0"
"16/07/18","06:23:55","      0","      0","   0"," 257"
"16/07/18","06:28:05","      0","      0","   0"," 255"
"16/07/18","07:04:01","      0","      0"," 256","   0"
"16/07/18","07:08:14","      0","      0"," 257","   0"
"16/07/18","07:24:08","      0","      0","   0"," 255"
"16/07/18","07:28:22","      0","      0","   0"," 254"
"16/07/18","07:56:37","   1595","      0","   0","   0"
"16/07/18","07:59:15","      0","   1585","   0","   0"
"16/07/18","08:04:30","      0","      0"," 255","   0"
"16/07/18","08:08:27","      0","      0"," 255","   0"
"16/07/18","08:24:17","      0","      0","   0"," 254"
"16/07/18","08:28:09","      0","      0","   0"," 255"
"16/07/18","09:04:30","      0","      0"," 253","   0"
"16/07/18","09:08:27","      0","      0"," 255","   0"
"16/07/18","09:24:33","      0","      0","   0"," 250"
"16/07/18","09:28:11","      0","      0","   0"," 256"
"16/07/18","09:56:38","   1595","      0","   0","   0"
"16/07/18","09:59:16","      0","   1585","   0","   0"
"16/07/18","10:04:20","      0","      0"," 256","   0"
