"Date","Time","Annahme => Fermenter 1","Annahme => Fermenter 2","Feststoffe=> Fermenter 1","Feststoffe=> Fermenter 2"
"17/12/09","00:05:06","      0","      0"," 361","   0"
"17/12/09","00:27:11","      0","      0","   0"," 362"
"17/12/09","01:07:26","      0","      0"," 361","   0"
"17/12/09","01:26:40","      0","      0","   0"," 361"
"17/12/09","02:06:36","      0","      0"," 364","   0"
"17/12/09","02:27:02","      0","      0","   0"," 363"
"17/12/09","03:07:11","      0","      0"," 365","   0"
"17/12/09","03:27:01","      0","      0","   0"," 360"
"17/12/09","04:06:47","      0","      0"," 363","   0"
"17/12/09","04:27:06","      0","      0","   0"," 360"
"17/12/09","05:07:10","      0","      0"," 361","   0"
"17/12/09","05:27:05","      0","      0","   0"," 364"
"17/12/09","06:07:22","      0","      0"," 360","   0"
"17/12/09","06:27:41","      0","      0","   0"," 357"
"17/12/09","07:06:51","      0","      0"," 362","   0"
"17/12/09","07:27:13","      0","      0","   0"," 361"
"17/12/09","07:57:01","   1345","      0","   0","   0"
"17/12/09","07:59:48","      0","   1340","   0","   0"
"17/12/09","08:07:08","      0","      0"," 358","   0"
"17/12/09","08:27:30","      0","      0","   0"," 361"
"17/12/09","09:07:00","      0","      0"," 364","   0"
"17/12/09","09:27:24","      0","      0","   0"," 363"
"17/12/09","09:57:02","   1345","      0","   0","   0"
"17/12/09","09:59:47","      0","   1340","   0","   0"
"17/12/09","10:07:06","      0","      0"," 364","   0"
"17/12/09","10:27:25","      0","      0","   0"," 363"
"17/12/09","11:07:24","      0","      0"," 360","   0"
"17/12/09","11:27:19","      0","      0","   0"," 362"
"17/12/09","11:57:03","   1345","      0","   0","   0"
"17/12/09","11:59:50","      0","   1340","   0","   0"
"17/12/09","12:07:24","      0","      0"," 357","   0"
"17/12/09","12:27:50","      0","      0","   0"," 360"
"17/12/09","13:07:48","      0","      0"," 362","   0"
"17/12/09","13:27:34","      0","      0","   0"," 362"
"17/12/09","14:07:31","      0","      0"," 361","   0"
"17/12/09","14:27:42","      0","      0","   0"," 362"
"17/12/09","15:07:38","      0","      0"," 362","   0"
"17/12/09","15:27:42","      0","      0","   0"," 363"
"17/12/09","15:57:03","   1345","      0","   0","   0"
"17/12/09","15:59:51","      0","   1340","   0","   0"
"17/12/09","16:07:41","      0","      0"," 362","   0"
"17/12/09","16:27:15","      0","      0","   0"," 363"
"17/12/09","17:08:07","      0","      0"," 360","   0"
"17/12/09","17:17:33","      0","      0","   0"," 361"
"17/12/09","18:10:30","      0","      0"," 359","   0"
"17/12/09","18:30:13","      0","      0","   0"," 361"
"17/12/09","19:10:25","      0","      0"," 357","   0"
"17/12/09","19:30:26","      0","      0","   0"," 361"
"17/12/09","20:10:54","      0","      0"," 363","   0"
"17/12/09","20:30:42","      0","      0","   0"," 361"
"17/12/09","21:10:54","      0","      0"," 359","   0"
"17/12/09","21:31:24","      0","      0","   0"," 362"
"17/12/09","22:09:53","      0","      0"," 354","   0"
"17/12/09","22:30:31","      0","      0","   0"," 360"
"17/12/09","23:09:59","      0","      0"," 358","   0"
"17/12/09","23:30:06","      0","      0","   0"," 360"
