"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"12/10/26","00:00:00","  87","  82","  86","  94","  90","  46","  0.4","   8","  501","    0"," 40.7"," 41.6"," 40.6","102.9"
"12/10/26","01:00:00","  83","  86","  66","  93","  90","  46","  0.4","   9","  501","    0"," 40.4"," 41.7"," 40.7","102.9"
"12/10/26","02:00:00","  83","  95","  54","  93","  90","  46","  0.4","   8","  501","    0"," 40.6"," 41.6"," 40.5","102.9"
"12/10/26","03:00:00","  80","  88","  50","  92","  91","  46","  0.4","   8","  502","    0"," 40.1"," 41.5"," 40.8","102.9"
"12/10/26","04:00:00","  79","  86","  50","  91","  91","  46","  0.4","   9","  500","    0"," 40.5"," 41.4"," 40.7","102.9"
"12/10/26","05:00:00","  79","  86","  50","  91","  91","  46","  0.4","  15","  500","    0"," 40.5"," 41.4"," 40.8","102.9"
"12/10/26","06:00:00","  79","  85","  50","  91","  91","  46","  0.4","  15","  500","    0"," 40.5"," 41.4"," 40.8","102.9"
"12/10/26","07:00:00","  81","  89","  54","  91","  91","  46","  0.4","  15","  502","    0"," 40.5"," 41.3"," 40.9","102.9"
"12/10/26","08:00:00","  83","  93","  60","  91","  90","  46","  0.4","  15","  500","    0"," 40.2"," 41.4"," 40.8","102.9"
"12/10/26","09:00:00","  89","  99","  77","  91","  90","  46","  0.4","  15","  500","    0"," 40.4"," 41.2"," 40.9","102.9"
"12/10/26","10:00:00","  92","  99","  88","  91","  90","  46","  0.4","  15","  500","    0"," 40.1"," 41.4"," 40.6","102.9"
"12/10/26","11:00:00","  93","  99","  91","  93","  90","  46","  0.4","  15","  500","    0"," 40.4"," 41.5"," 41.0","102.9"
"12/10/26","12:00:00","  94","  99","  93","  95","  92","  46","  0.4","  15","  503","    0"," 39.9"," 41.7"," 40.9","102.9"
"12/10/26","13:00:00","  95","  99","  93","  95","  96","  46","  0.4","   6","  502","    0"," 40.5"," 41.7"," 41.0","102.9"
"12/10/26","14:00:00","  95","  99","  87","  95","  99","  46","  0.4","   6","  503","    0"," 40.6"," 41.8"," 41.0","102.9"
"12/10/26","15:00:00","  91","  92","  84","  91","  99","  46","  0.4","   6","  503","    0"," 40.5"," 42.0"," 40.9","102.9"
"12/10/26","16:00:00","  91","  91","  84","  90","  99","  46","  0.4","   6","  500","    0"," 40.4"," 41.5"," 40.9","102.9"
"12/10/26","17:00:00","  91","  91","  84","  90","  99","  46","  0.4","   6","  499","    0"," 40.7"," 41.6"," 40.9","102.9"
"12/10/26","18:00:00","  91","  94","  84","  90","  99","  46","  0.4","   6","  502","    0"," 40.4"," 41.6"," 40.7","102.9"
"12/10/26","19:00:00","  92","  95","  84","  90","  99","  46","  0.4","   6","  500","    0"," 40.8"," 41.6"," 40.9","102.9"
"12/10/26","20:00:00","  93","  99","  86","  90","  99","  46","  0.4","   6","  503","    0"," 41.6"," 41.5"," 40.8","102.9"
"12/10/26","21:00:00","  93","  99","  87","  90","  99","  47","  0.4","   6","  501","    0"," 40.9"," 41.5"," 40.9","102.9"
"12/10/26","22:00:00","  94","  99","  88","  90","  99","  47","  0.4","   6","  501","    0"," 40.9"," 41.3"," 40.7","102.9"
"12/10/26","23:00:00","  94","  99","  88","  91","  99","  47","  0.4","   6","  502","    0"," 41.1"," 41.5"," 40.9","102.9"
