"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/06/26","00:00:00","  74","  99"," 100"," 100","   0","  49","  0.4","   2","  508","    0"," 41.7"," 41.3"," 41.2","102.9"
"15/06/26","01:00:00","  74","  99"," 100"," 100","   0","  49","  0.4","   2","  510","    0"," 41.7"," 41.3"," 41.2","102.9"
"15/06/26","02:00:00","  74","  99"," 100"," 100","   0","  49","  0.4","   2","  509","    0"," 41.7"," 41.3"," 41.2","102.9"
"15/06/26","03:00:00","  74","  99"," 100"," 100","   0","  49","  0.4","   2","  509","    0"," 41.7"," 41.3"," 41.2","102.9"
"15/06/26","04:00:00","  74","  99"," 100"," 100","   0","  49","  0.4","   2","  511","    0"," 41.7"," 41.4"," 41.2","102.9"
"15/06/26","05:00:00","  73","  94"," 100"," 100","   0","  48","  0.4","   2","  508","    0"," 41.7"," 41.4"," 41.2","102.9"
"15/06/26","06:00:00","  73","  94"," 100"," 100","   0","  48","  0.4","   2","  511","    0"," 41.7"," 41.3"," 41.2","102.9"
"15/06/26","07:00:00","  73","  94"," 100"," 100","   0","  48","  0.4","   2","  511","    0"," 41.8"," 41.3"," 41.2","102.9"
"15/06/26","08:00:00","  73","  93"," 100"," 100","   0","  48","  0.4","   2","  510","    0"," 41.7"," 41.4"," 41.1","102.9"
"15/06/26","09:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  512","    0"," 41.7"," 41.3"," 41.1","102.9"
"15/06/26","10:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  511","    0"," 41.8"," 41.3"," 41.2","102.9"
"15/06/26","11:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  506","    0"," 41.8"," 41.4"," 41.2","102.9"
"15/06/26","12:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  510","    0"," 41.7"," 41.4"," 41.1","102.9"
"15/06/26","13:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   0","  510","    0"," 41.7"," 41.4"," 41.1","102.9"
"15/06/26","14:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   0","  508","    0"," 41.8"," 41.4"," 41.2","102.9"
"15/06/26","15:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   0","  509","    0"," 41.8"," 41.4"," 41.2","102.9"
"15/06/26","16:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   0","  510","    0"," 41.8"," 41.5"," 41.2","102.9"
"15/06/26","17:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   0","  509","    0"," 41.8"," 41.5"," 41.1","102.9"
"15/06/26","18:00:00","  74","  97"," 100"," 100","   0","  48","  0.4","   0","  509","    0"," 41.8"," 41.5"," 41.2","102.9"
"15/06/26","19:00:00","  74","  97"," 100"," 100","   0","  48","  0.4","   0","  510","    0"," 41.8"," 41.5"," 41.2","102.9"
"15/06/26","20:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   0","  509","    0"," 41.9"," 41.3"," 41.1","102.9"
"15/06/26","21:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  510","    0"," 41.8"," 41.5"," 41.2","102.9"
"15/06/26","22:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  511","    0"," 41.8"," 41.4"," 41.1","102.9"
"15/06/26","23:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  507","    0"," 41.9"," 41.5"," 41.2","102.9"
