"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/06/12","00:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","    2","    0"," 40.8"," 40.9"," 40.1","102.9"
"15/06/12","01:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","    2","    0"," 41.0"," 40.9"," 40.1","102.9"
"15/06/12","02:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","    2","    0"," 40.8"," 40.9"," 40.1","102.9"
"15/06/12","03:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","    2","    0"," 41.0"," 40.9"," 40.1","102.9"
"15/06/12","04:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","    2","    0"," 41.0"," 40.9"," 40.1","102.9"
"15/06/12","05:00:00","  99","  99"," 100"," 100","  99","  52","  0.2","   0","    2","    0"," 41.0"," 40.9"," 40.0","102.9"
"15/06/12","06:00:00","  99","  99"," 100"," 100","  99","  52","  0.2","   0","    2","    0"," 40.6"," 40.8"," 40.1","102.9"
"15/06/12","07:00:00","  99","  99"," 100"," 100","  99","  52","  0.2","   0","    2","    0"," 40.9"," 40.8"," 40.0","102.9"
"15/06/12","08:00:00","  99","  99"," 100"," 100","  99","  52","  0.2","   0","    2","    0"," 40.9"," 40.8"," 40.0","102.9"
"15/06/12","09:00:00","  99","  99"," 100"," 100","  99","  52","  0.2","   0","    2","    0"," 40.6"," 40.8"," 40.0","102.9"
"15/06/12","10:00:00","  99","  99"," 100"," 100","  99","  52","  0.2","   0","    2","    0"," 40.9"," 40.8"," 39.9","102.9"
"15/06/12","11:00:00","  99","  99"," 100"," 100","  99","  52","  0.2","   0","    2","    0"," 40.9"," 40.8"," 40.0","102.9"
"15/06/12","12:00:00","  99","  99"," 100"," 100","  99","  52","  0.2","   0","    2","    0"," 41.0"," 40.9"," 40.0","102.9"
"15/06/12","13:00:00","  99","  99"," 100"," 100","  99","  48","  0.4","   0","    2","    0"," 40.8"," 40.8"," 40.0","102.9"
"15/06/12","14:00:00","  99","  99"," 100"," 100","  99","  48","  0.4","   0","    2","    0"," 40.9"," 40.8"," 40.0","102.9"
"15/06/12","15:00:00","  99","  99"," 100"," 100","  99","  48","  0.4","   0","    2","    0"," 40.9"," 40.8"," 40.0","102.9"
"15/06/12","16:00:00","  99","  99"," 100"," 100","  99","  48","  0.4","   0","    2","    0"," 40.9"," 40.8"," 40.0","102.9"
"15/06/12","17:00:00","  99","  99"," 100"," 100","  99","   0","  0.0","   0","    2","    0"," 40.6"," 40.9"," 40.0","102.9"
"15/06/12","18:00:00","  99","  99"," 100"," 100","  99","  48","  0.4","   0","  350","    0"," 41.0"," 40.9"," 40.1","102.9"
"15/06/12","19:00:00","  99","  99"," 100"," 100","  99","  48","  0.4","   0","  349","    0"," 41.0"," 40.9"," 40.1","102.9"
"15/06/12","20:00:00","  99","  99"," 100"," 100","  99","  48","  0.4","   0","  349","    0"," 41.0"," 40.9"," 40.1","102.9"
"15/06/12","21:00:00","  99","  99"," 100"," 100","  99","  48","  0.4","   0","  349","    0"," 40.9"," 40.9"," 40.1","102.9"
"15/06/12","22:00:00","  99","  99"," 100"," 100","  99","  48","  0.4","   0","  349","    0"," 41.0"," 40.8"," 40.1","102.9"
"15/06/12","23:00:00","  99","  99"," 100"," 100","  99","  48","  0.4","   0","  349","    0"," 41.0"," 40.9"," 40.0","102.9"
