"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/07/08","00:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   0","  509","    0"," 44.0"," 43.5"," 41.2","102.9"
"15/07/08","01:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   0","  511","    0"," 44.0"," 43.4"," 41.3","102.9"
"15/07/08","02:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   0","  512","    0"," 43.9"," 43.4"," 41.2","102.9"
"15/07/08","03:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   0","  509","    0"," 43.8"," 43.4"," 41.2","102.9"
"15/07/08","04:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   0","  507","    0"," 43.9"," 43.4"," 41.2","102.9"
"15/07/08","05:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   2","  509","    0"," 44.1"," 43.4"," 41.2","102.9"
"15/07/08","06:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   2","  511","    0"," 44.0"," 43.4"," 41.2","102.9"
"15/07/08","07:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   2","  510","    0"," 43.9"," 43.4"," 41.2","102.9"
"15/07/08","08:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   2","  505","    0"," 44.0"," 43.4"," 41.2","102.9"
"15/07/08","09:00:00","  99","  99"," 100"," 100","  98","  49","  0.2","   2","  508","    0"," 43.9"," 43.4"," 41.1","102.9"
"15/07/08","10:00:00","  94","  99"," 100"," 100","  80","  49","  0.2","   2","  511","    0"," 44.4"," 43.4"," 41.2","102.9"
"15/07/08","11:00:00","  95","  99"," 100"," 100","  82","  49","  0.2","   2","  508","    0"," 43.8"," 43.4"," 41.2","102.9"
"15/07/08","12:00:00","  95","  99","  96"," 100","  87","  49","  0.2","   2","  508","    0"," 44.0"," 43.4"," 41.1","102.9"
"15/07/08","13:00:00","  96","  99"," 100"," 100","  87","  49","  0.2","   0","  507","    0"," 43.9"," 43.3"," 41.1","102.9"
"15/07/08","14:00:00","  96","  99"," 100"," 100","  87","  49","  0.2","   0","  509","    0"," 43.8"," 43.4"," 41.1","102.9"
"15/07/08","15:00:00","  96","  99"," 100"," 100","  87","  49","  0.2","   0","  509","    0"," 43.8"," 43.3"," 41.1","102.9"
"15/07/08","16:00:00","  96","  99"," 100"," 100","  86","  49","  0.2","   0","  513","    0"," 44.1"," 43.3"," 41.1","102.9"
"15/07/08","17:00:00","  96","  99"," 100"," 100","  86","  49","  0.2","   0","  507","    0"," 43.9"," 43.3"," 41.1","102.9"
"15/07/08","18:00:00","  96","  99"," 100"," 100","  86","  49","  0.2","   0","  510","    0"," 44.0"," 43.3"," 41.1","102.9"
"15/07/08","19:00:00","  96","  99"," 100"," 100","  86","  49","  0.2","   0","  511","    0"," 43.9"," 43.2"," 41.1","102.9"
"15/07/08","20:00:00","  96","  99"," 100"," 100","  86","  49","  0.2","   0","  511","    0"," 44.1"," 43.4"," 41.1","102.9"
"15/07/08","21:00:00","  96","  99"," 100"," 100","  86","  49","  0.2","   0","  510","    0"," 44.0"," 43.3"," 41.1","102.9"
"15/07/08","22:00:00","  95","  99"," 100"," 100","  82","  49","  0.2","   0","  510","    0"," 44.1"," 43.3"," 41.1","102.9"
"15/07/08","23:00:00","  94","  99"," 100"," 100","  78","  49","  0.2","   0","  510","    0"," 44.2"," 43.3"," 41.1","102.9"
