"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/07/03","00:00:00","  79","  99"," 100"," 100","  17","  48","  0.2","   2","  508","    0"," 43.0"," 42.4"," 41.3","102.9"
"15/07/03","01:00:00","  78","  99"," 100"," 100","  15","  48","  0.2","   2","  509","    0"," 43.1"," 42.4"," 41.3","102.9"
"15/07/03","02:00:00","  76","  99"," 100"," 100","   7","  48","  0.2","   2","  510","    0"," 43.0"," 42.5"," 41.3","102.9"
"15/07/03","03:00:00","  76","  99"," 100"," 100","   5","  48","  0.2","   2","  511","    0"," 43.1"," 42.4"," 41.3","102.9"
"15/07/03","04:00:00","  75","  99"," 100"," 100","   3","  48","  0.2","   2","  509","    0"," 43.1"," 42.4"," 41.3","102.9"
"15/07/03","05:00:00","  75","  99"," 100"," 100","   1","  49","  0.2","   2","  506","    0"," 42.7"," 42.5"," 41.3","102.9"
"15/07/03","06:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   2","  511","    0"," 43.0"," 42.5"," 41.3","102.9"
"15/07/03","07:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   2","  510","    0"," 43.5"," 42.5"," 41.3","102.9"
"15/07/03","08:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   2","  511","    0"," 43.0"," 42.5"," 41.3","102.9"
"15/07/03","09:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   2","  508","    0"," 43.1"," 42.5"," 41.3","102.9"
"15/07/03","10:00:00","  75","  99"," 100"," 100","   1","  49","  0.2","   2","  510","    0"," 43.1"," 42.6"," 41.3","102.9"
"15/07/03","11:00:00","  75","  99"," 100"," 100","   2","  49","  0.2","   2","  509","    0"," 43.2"," 42.6"," 41.3","102.9"
"15/07/03","12:00:00","  77","  99"," 100"," 100","  12","  49","  0.2","   2","  510","    0"," 43.1"," 42.4"," 41.3","102.9"
"15/07/03","13:00:00","  83","  99"," 100"," 100","  33","  48","  0.2","   2","  509","    0"," 43.1"," 42.5"," 41.3","102.9"
"15/07/03","14:00:00","  85","  99"," 100"," 100","  44","  48","  0.2","   2","  510","    0"," 43.1"," 42.5"," 41.3","102.9"
"15/07/03","15:00:00","  86","  99"," 100"," 100","  48","  48","  0.2","   2","  509","    0"," 42.9"," 42.6"," 41.3","102.9"
"15/07/03","16:00:00","  88","  99"," 100"," 100","  56","  48","  0.2","   2","  508","    0"," 43.2"," 42.6"," 41.3","102.9"
"15/07/03","17:00:00","  89","  99"," 100"," 100","  59","  48","  0.2","   2","  510","    0"," 43.4"," 42.6"," 41.3","102.9"
"15/07/03","18:00:00","  89","  99"," 100"," 100","  59","  48","  0.2","   2","  510","    0"," 43.3"," 42.6"," 41.3","102.9"
"15/07/03","19:00:00","  89","  99"," 100"," 100","  59","  48","  0.2","   2","  508","    0"," 43.3"," 42.6"," 41.3","102.9"
"15/07/03","20:00:00","  89","  99"," 100"," 100","  59","  48","  0.2","   2","  509","    0"," 43.2"," 42.6"," 41.3","102.9"
"15/07/03","21:00:00","  89","  99"," 100"," 100","  57","  48","  0.2","   0","  509","    0"," 43.2"," 42.7"," 41.4","102.9"
"15/07/03","22:00:00","  88","  99"," 100"," 100","  54","  48","  0.2","   0","  509","    0"," 43.3"," 42.6"," 41.4","102.9"
"15/07/03","23:00:00","  87","  99"," 100"," 100","  50","  48","  0.2","   0","  511","    0"," 43.4"," 42.7"," 41.4","102.9"
