"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/07/07","00:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   0","  509","    0"," 43.8"," 43.4"," 41.3","102.9"
"15/07/07","01:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   0","  508","    0"," 43.8"," 43.3"," 41.3","102.9"
"15/07/07","02:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   0","  510","    0"," 43.8"," 43.3"," 41.3","102.9"
"15/07/07","03:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   0","  512","    0"," 43.8"," 43.3"," 41.3","102.9"
"15/07/07","04:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   0","  511","    0"," 43.8"," 43.3"," 41.2","102.9"
"15/07/07","05:00:00","  99","  99"," 100"," 100","  99","  49","  0.1","   0","  508","    0"," 43.8"," 43.3"," 41.3","102.9"
"15/07/07","06:00:00","  99","  99"," 100"," 100","  99","  49","  0.1","   0","  509","    0"," 43.8"," 43.3"," 41.2","102.9"
"15/07/07","07:00:00","  99","  99"," 100"," 100","  99","  49","  0.1","   0","  511","    0"," 43.8"," 43.3"," 41.2","102.9"
"15/07/07","08:00:00","  99","  99"," 100"," 100","  99","  49","  0.1","   0","  510","    0"," 43.8"," 43.4"," 41.2","102.9"
"15/07/07","09:00:00","  99","  99"," 100"," 100","  99","  49","  0.1","   0","  510","    0"," 43.8"," 43.3"," 41.2","102.9"
"15/07/07","10:00:00","  99","  99"," 100"," 100","  99","  49","  0.1","   0","  507","    0"," 43.7"," 43.4"," 41.2","102.9"
"15/07/07","11:00:00","  99","  99"," 100"," 100","  99","  49","  0.1","   0","  511","    0"," 43.8"," 43.3"," 41.2","102.9"
"15/07/07","12:00:00","  99","  99"," 100"," 100","  99","  49","  0.1","   0","  511","    0"," 43.8"," 43.3"," 41.2","102.9"
"15/07/07","13:00:00","  99","  99"," 100"," 100","  99","  48","  0.2","   0","  509","    0"," 44.0"," 43.4"," 41.2","102.9"
"15/07/07","14:00:00","  99","  99"," 100"," 100","  99","  48","  0.2","   0","  511","    0"," 43.9"," 43.3"," 41.2","102.9"
"15/07/07","15:00:00","  99","  99"," 100"," 100","  99","  48","  0.2","   0","  509","    0"," 43.6"," 43.3"," 41.2","102.9"
"15/07/07","16:00:00","  99","  99"," 100"," 100","  99","  48","  0.2","   0","  511","    0"," 44.1"," 43.4"," 41.3","102.9"
"15/07/07","17:00:00","  99","  99"," 100"," 100","  99","  48","  0.2","   0","  510","    0"," 43.9"," 43.3"," 41.3","102.9"
"15/07/07","18:00:00","  99","  99"," 100"," 100","  99","  48","  0.2","   0","  506","    0"," 43.8"," 43.4"," 41.3","102.9"
"15/07/07","19:00:00","  99","  99"," 100"," 100","  99","  48","  0.2","   0","  511","    0"," 44.2"," 43.4"," 41.3","102.9"
"15/07/07","20:00:00","  99","  99"," 100"," 100","  99","  48","  0.2","   0","  512","    0"," 44.0"," 43.4"," 41.3","102.9"
"15/07/07","21:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   0","  513","    0"," 44.0"," 43.5"," 41.2","102.9"
"15/07/07","22:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   0","  511","    0"," 44.0"," 43.4"," 41.3","102.9"
"15/07/07","23:00:00","  99","  99"," 100"," 100","  99","  49","  0.2","   0","  509","    0"," 44.0"," 43.4"," 41.2","102.9"
