"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/06/18","00:00:00","  94","  99"," 100"," 100","  80","  50","  0.2","   0","  510","    0"," 41.6"," 41.1"," 41.1","102.9"
"15/06/18","01:00:00","  94","  99"," 100"," 100","  80","  50","  0.2","   0","  508","    0"," 41.6"," 41.1"," 41.1","102.9"
"15/06/18","02:00:00","  93","  93"," 100"," 100","  80","  50","  0.2","   0","  510","    0"," 41.5"," 41.5"," 41.1","102.9"
"15/06/18","03:00:00","  92","  91"," 100"," 100","  80","  50","  0.2","   0","  508","    0"," 41.7"," 41.5"," 41.1","102.9"
"15/06/18","04:00:00","  92","  89"," 100"," 100","  80","  50","  0.2","   0","  509","    0"," 41.6"," 41.5"," 41.1","102.9"
"15/06/18","05:00:00","  89","  78"," 100"," 100","  80","  49","  0.3","   0","  508","    0"," 41.5"," 41.2"," 41.1","102.9"
"15/06/18","06:00:00","  85","  61"," 100"," 100","  80","  49","  0.3","   0","  512","    0"," 41.8"," 41.3"," 41.0","102.9"
"15/06/18","07:00:00","  83","  53"," 100"," 100","  80","  49","  0.3","   0","  510","    0"," 41.6"," 41.1"," 41.0","102.9"
"15/06/18","08:00:00","  85","  64"," 100"," 100","  78","  49","  0.3","   0","  508","    0"," 41.5"," 41.3"," 41.0","102.9"
"15/06/18","09:00:00","  92","  91"," 100"," 100","  78","  49","  0.3","   0","  511","    0"," 41.5"," 41.3"," 41.0","102.9"
"15/06/18","10:00:00","  94","  99"," 100"," 100","  78","  49","  0.3","   0","  513","    0"," 41.5"," 41.3"," 41.1","102.9"
"15/06/18","11:00:00","  94","  99"," 100"," 100","  78","  49","  0.3","   0","  507","    0"," 41.6"," 41.6"," 41.0","102.9"
"15/06/18","12:00:00","  94","  99"," 100"," 100","  78","  49","  0.3","   0","  507","    0"," 41.8"," 41.2"," 41.0","102.9"
"15/06/18","13:00:00","  92","  99","  96"," 100","  75","  49","  0.3","   0","  511","    0"," 41.5"," 41.3"," 41.0","102.9"
"15/06/18","14:00:00","  89","  96","  90"," 100","  70","  49","  0.3","   0","  508","    0"," 41.4"," 41.3"," 41.0","102.9"
"15/06/18","15:00:00","  89","  95","  97"," 100","  66","  49","  0.3","   0","  510","    0"," 41.6"," 41.4"," 41.0","102.9"
"15/06/18","16:00:00","  88","  94","  98"," 100","  61","  49","  0.3","   0","  511","    0"," 41.4"," 41.3"," 41.0","102.9"
"15/06/18","17:00:00","  87","  94","  97"," 100","  57","  49","  0.3","   0","  511","    0"," 41.5"," 41.3"," 41.0","102.9"
"15/06/18","18:00:00","  87","  99","  96"," 100","  53","  49","  0.3","   0","  510","    0"," 41.5"," 41.4"," 41.0","102.9"
"15/06/18","19:00:00","  84","  93","  97"," 100","  48","  49","  0.3","   0","  506","    0"," 41.5"," 41.3"," 41.0","102.9"
"15/06/18","20:00:00","  80","  90","  97"," 100","  34","  49","  0.3","   0","  511","    0"," 41.5"," 41.3"," 41.0","102.9"
"15/06/18","21:00:00","  81","  99","  97"," 100","  31","  49","  0.3","   0","  511","    0"," 41.5"," 41.3"," 41.0","102.9"
"15/06/18","22:00:00","  80","  99","  97"," 100","  26","  49","  0.3","   0","  510","    0"," 41.4"," 41.3"," 41.0","102.9"
"15/06/18","23:00:00","  79","  99","  97"," 100","  22","  49","  0.3","   0","  511","    0"," 41.4"," 41.3"," 40.9","102.9"
