"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/06/14","00:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  348","    0"," 40.9"," 40.8"," 39.9","102.9"
"15/06/14","01:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  349","    0"," 40.9"," 40.9"," 39.9","102.9"
"15/06/14","02:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  348","    0"," 40.9"," 40.7"," 39.9","102.9"
"15/06/14","03:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  348","    0"," 41.0"," 40.8"," 39.9","102.9"
"15/06/14","04:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  348","    0"," 40.9"," 40.8"," 39.9","102.9"
"15/06/14","05:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  349","    0"," 41.0"," 40.8"," 39.8","102.9"
"15/06/14","06:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  350","    0"," 40.9"," 40.8"," 39.9","102.9"
"15/06/14","07:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  349","    0"," 40.9"," 40.8"," 39.9","102.9"
"15/06/14","08:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  347","    0"," 41.0"," 40.8"," 39.8","102.9"
"15/06/14","09:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  348","    0"," 40.9"," 40.8"," 39.8","102.9"
"15/06/14","10:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  348","    0"," 40.9"," 40.8"," 39.8","102.9"
"15/06/14","11:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  348","    0"," 40.9"," 40.7"," 39.8","102.9"
"15/06/14","12:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  347","    0"," 41.0"," 40.9"," 39.8","102.9"
"15/06/14","13:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   2","  348","    0"," 40.9"," 40.8"," 39.9","102.9"
"15/06/14","14:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   2","  349","    0"," 41.0"," 40.8"," 39.9","102.9"
"15/06/14","15:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   2","  349","    0"," 41.0"," 40.8"," 39.8","102.9"
"15/06/14","16:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   2","  349","    0"," 40.9"," 40.8"," 39.9","102.9"
"15/06/14","17:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   2","  347","    0"," 40.9"," 40.9"," 39.9","102.9"
"15/06/14","18:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   2","  349","    0"," 41.0"," 40.8"," 39.9","102.9"
"15/06/14","19:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   2","  349","    0"," 40.8"," 40.7"," 39.9","102.9"
"15/06/14","20:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   2","  350","    0"," 40.9"," 40.8"," 39.9","102.9"
"15/06/14","21:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  348","    0"," 40.9"," 40.7"," 39.8","102.9"
"15/06/14","22:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  350","    0"," 40.7"," 40.8"," 39.9","102.9"
"15/06/14","23:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  347","    0"," 40.9"," 40.8"," 39.8","102.9"
