"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/06/23","00:00:00","  75","  99","  99"," 100","   3","  49","  0.2","   2","  509","    0"," 41.9"," 41.1"," 40.9","102.9"
"15/06/23","01:00:00","  75","  99","  99"," 100","   4","  49","  0.2","   2","  508","    0"," 41.6"," 41.0"," 40.9","102.9"
"15/06/23","02:00:00","  75","  99","  99"," 100","   5","  49","  0.2","   2","  508","    0"," 41.4"," 41.2"," 40.9","102.9"
"15/06/23","03:00:00","  76","  99","  99"," 100","   6","  49","  0.2","   2","  511","    0"," 41.4"," 41.3"," 40.8","102.9"
"15/06/23","04:00:00","  75","  99","  99"," 100","   5","  49","  0.2","   2","  511","    0"," 41.6"," 41.2"," 40.8","102.9"
"15/06/23","05:00:00","  75","  99","  99"," 100","   5","  49","  0.2","   3","  509","    0"," 41.4"," 41.1"," 40.8","102.9"
"15/06/23","06:00:00","  75","  99","  99"," 100","   5","  49","  0.2","   3","  511","    0"," 41.8"," 41.2"," 40.8","102.9"
"15/06/23","07:00:00","  75","  99","  99"," 100","   5","  49","  0.2","   3","  510","    0"," 41.7"," 41.2"," 40.8","102.9"
"15/06/23","08:00:00","  75","  99","  99"," 100","   5","  49","  0.2","   3","  511","    0"," 41.7"," 41.0"," 40.8","102.9"
"15/06/23","09:00:00","  76","  99"," 100"," 100","   5","  49","  0.2","   3","  509","    0"," 41.5"," 41.6"," 40.8","102.9"
"15/06/23","10:00:00","  78","  99"," 100"," 100","  13","  49","  0.2","   3","  511","    0"," 41.5"," 41.1"," 40.8","102.9"
"15/06/23","11:00:00","  78","  99"," 100"," 100","  15","  49","  0.2","   3","  510","    0"," 41.3"," 41.1"," 40.8","102.9"
"15/06/23","12:00:00","  78","  99"," 100"," 100","  15","  49","  0.2","   3","  513","    0"," 41.4"," 41.0"," 40.8","102.9"
"15/06/23","13:00:00","  82","  99"," 100"," 100","  32","  49","  0.2","   0","  513","    0"," 41.8"," 40.8"," 40.8","102.9"
"15/06/23","14:00:00","  82","  99"," 100"," 100","  30","  49","  0.2","   0","  510","    0"," 41.4"," 41.2"," 40.8","102.9"
"15/06/23","15:00:00","  82","  99"," 100"," 100","  31","  49","  0.2","   0","  510","    0"," 41.6"," 41.4"," 40.9","102.9"
"15/06/23","16:00:00","  82","  99"," 100"," 100","  32","  49","  0.2","   0","  511","    0"," 41.5"," 41.5"," 40.9","102.9"
"15/06/23","17:00:00","  82","  99"," 100"," 100","  32","  49","  0.2","   0","  511","    0"," 41.5"," 41.3"," 40.9","102.9"
"15/06/23","18:00:00","  82","  99"," 100"," 100","  30","  49","  0.2","   0","  511","    0"," 41.5"," 41.3"," 40.9","102.9"
"15/06/23","19:00:00","  82","  99"," 100"," 100","  29","  49","  0.2","   0","  510","    0"," 41.5"," 41.3"," 40.9","102.9"
"15/06/23","20:00:00","  80","  97","  98"," 100","  26","  49","  0.2","   0","  510","    0"," 41.5"," 41.3"," 40.9","102.9"
"15/06/23","21:00:00","  79","  95","  98"," 100","  23","  49","  0.2","   0","  511","    0"," 41.5"," 41.3"," 40.9","102.9"
"15/06/23","22:00:00","  78","  99","  97"," 100","  19","  49","  0.2","   0","  511","    0"," 41.5"," 41.3"," 40.9","102.9"
"15/06/23","23:00:00","  78","  99","  97"," 100","  16","  49","  0.2","   0","  509","    0"," 41.5"," 41.3"," 40.9","102.9"
