"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/06/19","00:00:00","  78","  99","  97"," 100","  17","  49","  0.3","   0","  508","    0"," 41.4"," 41.3"," 40.9","102.9"
"15/06/19","01:00:00","  77","  99","  97"," 100","  12","  49","  0.3","   0","  507","    0"," 41.4"," 41.3"," 40.9","102.9"
"15/06/19","02:00:00","  76","  99","  97"," 100","  10","  49","  0.3","   0","  511","    0"," 41.4"," 41.3"," 40.9","102.9"
"15/06/19","03:00:00","  75","  99","  97"," 100","   7","  49","  0.3","   0","  512","    0"," 41.3"," 41.3"," 40.9","102.9"
"15/06/19","04:00:00","  75","  99","  98"," 100","   4","  49","  0.3","   0","  511","    0"," 41.1"," 41.3"," 40.9","102.9"
"15/06/19","05:00:00","  74","  99","  98"," 100","   0","  49","  0.3","   0","  428","    0"," 41.3"," 41.3"," 40.8","102.9"
"15/06/19","06:00:00","  74","  99","  98"," 100","   0","  49","  0.3","   0","  430","    0"," 41.4"," 41.3"," 40.8","102.9"
"15/06/19","07:00:00","  74","  99","  98"," 100","   0","  49","  0.3","   0","  433","    0"," 41.2"," 41.2"," 40.8","102.9"
"15/06/19","08:00:00","  74","  99","  99"," 100","   0","  49","  0.3","   0","  511","    0"," 41.5"," 41.2"," 40.8","102.9"
"15/06/19","09:00:00","  74","  99"," 100"," 100","   0","  49","  0.3","   0","  507","    0"," 41.5"," 41.2"," 40.8","102.9"
"15/06/19","10:00:00","  74","  99"," 100"," 100","   0","  49","  0.3","   0","    2","    0"," 41.4"," 41.3"," 40.8","102.9"
"15/06/19","11:00:00","  76","  99"," 100"," 100","   7","  49","  0.3","   0","    2","    0"," 41.5"," 41.2"," 40.8","102.9"
"15/06/19","12:00:00","  78","  99"," 100"," 100","  16","  49","  0.3","   0","  512","    0"," 41.4"," 41.2"," 40.8","102.9"
"15/06/19","13:00:00","  79","  99","  99"," 100","  18","  49","  0.3","   2","  508","    0"," 41.3"," 41.2"," 40.8","102.9"
"15/06/19","14:00:00","  79","  99"," 100"," 100","  18","  49","  0.3","   2","  510","    0"," 41.4"," 41.2"," 40.8","102.9"
"15/06/19","15:00:00","  79","  99","  98"," 100","  19","  49","  0.3","   2","  511","    0"," 41.5"," 41.2"," 40.8","102.9"
"15/06/19","16:00:00","  79","  99","  99"," 100","  19","  49","  0.3","   2","  511","    0"," 41.5"," 41.2"," 40.9","102.9"
"15/06/19","17:00:00","  79","  99","  99"," 100","  20","  49","  0.3","   2","  510","    0"," 41.5"," 41.2"," 40.9","102.9"
"15/06/19","18:00:00","  79","  99","  98"," 100","  19","  49","  0.3","   2","  509","    0"," 41.3"," 41.2"," 40.9","102.9"
"15/06/19","19:00:00","  78","  99","  97"," 100","  19","  49","  0.3","   2","  512","    0"," 41.5"," 41.2"," 40.9","102.9"
"15/06/19","20:00:00","  78","  99","  98"," 100","  17","  49","  0.3","   2","  512","    0"," 41.4"," 41.2"," 40.9","102.9"
"15/06/19","21:00:00","  78","  99","  99"," 100","  16","  49","  0.3","   4","  511","    0"," 41.4"," 41.2"," 40.8","102.9"
"15/06/19","22:00:00","  78","  99","  99"," 100","  15","  49","  0.3","   4","  507","    0"," 41.5"," 41.2"," 40.9","102.9"
"15/06/19","23:00:00","  78","  99","  99"," 100","  14","  49","  0.3","   4","  512","    0"," 41.3"," 41.2"," 40.9","102.9"
