"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/06/30","00:00:00","  72","  99","  89"," 100","   0","  49","  0.2","   0","  508","    0"," 42.2"," 41.7"," 40.9","102.9"
"15/06/30","01:00:00","  71","  94","  93"," 100","   0","  49","  0.2","   0","  508","    0"," 42.2"," 41.9"," 40.9","102.9"
"15/06/30","02:00:00","  68","  77","  95"," 100","   0","  49","  0.2","   0","  507","    0"," 42.2"," 41.9"," 40.9","102.9"
"15/06/30","03:00:00","  64","  64","  95"," 100","   0","  49","  0.2","   0","  508","    0"," 42.2"," 41.7"," 40.9","102.9"
"15/06/30","04:00:00","  65","  64","  96"," 100","   0","  49","  0.2","   0","  509","    0"," 42.2"," 41.7"," 40.9","102.9"
"15/06/30","05:00:00","  63","  64","  88"," 100","   0","  49","  0.2","   0","  511","    0"," 42.2"," 41.6"," 40.9","102.9"
"15/06/30","06:00:00","  62","  67","  82"," 100","   0","  49","  0.2","   0","  510","    0"," 42.2"," 41.8"," 40.9","102.9"
"15/06/30","07:00:00","  65","  68","  95"," 100","   0","  49","  0.2","   0","  510","    0"," 42.3"," 41.9"," 40.9","102.9"
"15/06/30","08:00:00","  72","  93","  97"," 100","   0","  49","  0.2","   0","  510","    0"," 42.2"," 41.7"," 40.8","102.9"
"15/06/30","09:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   0","  509","    0"," 42.2"," 43.6"," 40.8","102.9"
"15/06/30","10:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   0","  509","    0"," 42.2"," 41.7"," 40.8","102.9"
"15/06/30","11:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   0","  511","    0"," 42.2"," 41.6"," 40.8","102.9"
"15/06/30","12:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   0","  505","    0"," 42.3"," 41.6"," 40.9","102.9"
"15/06/30","13:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   0","  510","    0"," 42.3"," 42.2"," 40.9","102.9"
"15/06/30","14:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   0","  509","    0"," 42.3"," 42.0"," 40.9","102.9"
"15/06/30","15:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   0","  510","    0"," 42.3"," 42.1"," 41.0","102.9"
"15/06/30","16:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   0","  509","    0"," 42.4"," 41.9"," 41.0","102.9"
"15/06/30","17:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   0","  510","    0"," 42.4"," 42.1"," 41.0","102.9"
"15/06/30","18:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   0","  511","    0"," 42.4"," 42.5"," 41.1","102.9"
"15/06/30","19:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   0","  508","    0"," 42.5"," 42.0"," 41.1","102.9"
"15/06/30","20:00:00","  74","  99"," 100"," 100","   0","  49","  0.2","   0","  510","    0"," 42.5"," 42.1"," 41.1","102.9"
"15/06/30","21:00:00","  73","  95"," 100"," 100","   0","  49","  0.2","   0","  510","    0"," 42.5"," 42.0"," 41.1","102.9"
"15/06/30","22:00:00","  70","  80"," 100"," 100","   0","  49","  0.2","   0","  510","    0"," 42.6"," 42.0"," 41.2","102.9"
"15/06/30","23:00:00","  68","  72"," 100"," 100","   0","  49","  0.2","   0","  509","    0"," 42.5"," 42.0"," 41.1","102.9"
