"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/06/28","00:00:00","  60","  46","  95"," 100","   0","  48","  0.3","   2","  508","    0"," 41.9"," 41.5"," 41.1","102.9"
"15/06/28","01:00:00","  57","  35","  96"," 100","   0","  48","  0.3","   2","  511","    0"," 41.9"," 41.5"," 41.1","102.9"
"15/06/28","02:00:00","  55","  24","  96"," 100","   0","  48","  0.3","   2","  512","    0"," 42.0"," 41.5"," 41.0","102.9"
"15/06/28","03:00:00","  51","  11","  96"," 100","   0","  48","  0.3","   2","  511","    0"," 42.0"," 41.5"," 41.0","102.9"
"15/06/28","04:00:00","  50","   7","  94"," 100","   0","  48","  0.3","   2","  509","    0"," 41.9"," 41.6"," 41.0","102.9"
"15/06/28","05:00:00","  48","  11","  92","  91","   0","  49","  0.3","   0","  403","    0"," 41.9"," 41.6"," 40.9","102.9"
"15/06/28","06:00:00","  51","  11","  94","  99","   0","  49","  0.3","   0","  511","    0"," 41.9"," 41.5"," 41.0","102.9"
"15/06/28","07:00:00","  51","  11","  95"," 100","   0","  49","  0.3","   0","  511","    0"," 41.9"," 41.5"," 41.0","102.9"
"15/06/28","08:00:00","  54","  21","  96"," 100","   0","  49","  0.3","   0","  511","    0"," 41.9"," 41.5"," 40.9","102.9"
"15/06/28","09:00:00","  57","  30","  99"," 100","   0","  49","  0.3","   0","  508","    0"," 41.9"," 41.5"," 40.9","102.9"
"15/06/28","10:00:00","  60","  43"," 100"," 100","   0","  49","  0.3","   0","  511","    0"," 41.9"," 41.5"," 40.9","102.9"
"15/06/28","11:00:00","  63","  53"," 100"," 100","   0","  49","  0.3","   0","  510","    0"," 42.0"," 41.6"," 40.9","102.9"
"15/06/28","12:00:00","  68","  72"," 100"," 100","   0","  49","  0.3","   0","  511","    0"," 41.9"," 41.6"," 40.9","102.9"
"15/06/28","13:00:00","  73","  93"," 100"," 100","   0","  48","  0.3","   0","  509","    0"," 41.9"," 41.6"," 40.9","102.9"
"15/06/28","14:00:00","  74","  99"," 100"," 100","   0","  48","  0.3","   0","  510","    0"," 41.8"," 41.5"," 40.9","102.9"
"15/06/28","15:00:00","  74","  99"," 100"," 100","   0","  48","  0.3","   0","  509","    0"," 41.6"," 41.6"," 40.9","102.9"
"15/06/28","16:00:00","  73","  99","  93"," 100","   0","  48","  0.3","   0","  507","    0"," 42.0"," 41.6"," 40.9","102.9"
"15/06/28","17:00:00","  70","  86","  96"," 100","   0","  48","  0.3","   0","  509","    0"," 42.0"," 41.6"," 40.9","102.9"
"15/06/28","18:00:00","  66","  70","  96"," 100","   0","  48","  0.3","   0","  510","    0"," 42.1"," 41.6"," 41.0","102.9"
"15/06/28","19:00:00","  62","  53","  95"," 100","   0","  48","  0.3","   0","  510","    0"," 42.1"," 41.5"," 41.0","102.9"
"15/06/28","20:00:00","  57","  33","  95"," 100","   0","  48","  0.3","   0","  509","    0"," 42.0"," 41.6"," 41.0","102.9"
"15/06/28","21:00:00","  55","  25","  96"," 100","   0","  49","  0.3","   2","  509","    0"," 41.8"," 41.6"," 40.9","102.9"
"15/06/28","22:00:00","  52","  25","  84"," 100","   0","  49","  0.3","   2","  510","    0"," 42.1"," 41.5"," 41.0","102.9"
"15/06/28","23:00:00","  50","  25","  80","  97","   0","  49","  0.3","   2","  510","    0"," 42.1"," 41.5"," 40.9","102.9"
