"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"12/10/20","00:00:00","  96","  99","  88","  98","  99","  45","  0.5","   2","  500","    0"," 40.1"," 41.3"," 40.7","102.9"
"12/10/20","01:00:00","  96","  99","  89","  98","  98","  45","  0.5","   2","  500","    0"," 40.2"," 41.3"," 40.8","102.9"
"12/10/20","02:00:00","  95","  99","  89","  98","  94","  45","  0.5","   2","  501","    0"," 40.0"," 41.2"," 40.7","102.9"
"12/10/20","03:00:00","  95","  99","  89","  98","  94","  45","  0.5","   2","  500","    0"," 40.1"," 41.1"," 40.7","102.9"
"12/10/20","04:00:00","  95","  99","  89","  98","  94","  45","  0.5","   2","  502","    0"," 40.1"," 41.3"," 40.7","102.9"
"12/10/20","05:00:00","  95","  99","  89","  98","  94","  46","  0.5","   4","  501","    0"," 39.7"," 41.2"," 40.8","102.9"
"12/10/20","06:00:00","  95","  99","  89","  98","  94","  46","  0.5","   4","  502","    0"," 40.0"," 41.2"," 40.7","102.9"
"12/10/20","07:00:00","  95","  99","  90","  98","  94","  46","  0.5","   4","  501","    0"," 40.0"," 41.3"," 40.7","102.9"
"12/10/20","08:00:00","  95","  99","  90","  98","  94","  46","  0.5","   4","  500","    0"," 40.1"," 41.2"," 40.7","102.9"
"12/10/20","09:00:00","  95","  99","  90","  98","  94","  46","  0.5","   4","  501","    0"," 40.0"," 41.2"," 40.7","102.9"
"12/10/20","10:00:00","  95","  99","  90","  98","  94","  46","  0.5","   4","  501","    0"," 39.3"," 41.2"," 40.8","102.9"
"12/10/20","11:00:00","  95","  99","  90","  98","  94","  46","  0.5","   4","  501","    0"," 39.8"," 41.2"," 40.7","102.9"
"12/10/20","12:00:00","  95","  99","  91","  98","  94","  46","  0.5","   4","  501","    0"," 40.1"," 41.5"," 40.7","102.9"
"12/10/20","13:00:00","  96","  99","  92","  99","  94","  46","  0.5","   4","  501","    0"," 40.0"," 41.4"," 40.7","102.9"
"12/10/20","14:00:00","  96","  99","  93"," 100","  94","  46","  0.5","   4","  500","    0"," 40.0"," 41.4"," 40.7","102.9"
"12/10/20","15:00:00","  95","  99","  88"," 100","  94","  46","  0.5","   4","  499","    0"," 39.9"," 41.4"," 40.8","102.9"
"12/10/20","16:00:00","  88","  86","  73"," 100","  94","  46","  0.5","   4","  502","    0"," 39.7"," 41.5"," 40.7","102.9"
"12/10/20","17:00:00","  88","  75","  87","  99","  94","  46","  0.5","   4","  500","    0"," 40.0"," 41.5"," 40.7","102.9"
"12/10/20","18:00:00","  87","  73","  85","  96","  94","  46","  0.5","   4","  501","    0"," 39.9"," 41.5"," 40.7","102.9"
"12/10/20","19:00:00","  85","  72","  83","  94","  94","  46","  0.5","   4","  504","    0"," 39.9"," 41.4"," 40.8","102.9"
"12/10/20","20:00:00","  85","  72","  83","  94","  94","  46","  0.5","   4","  501","    0"," 40.0"," 41.5"," 40.6","102.9"
"12/10/20","21:00:00","  85","  72","  83","  94","  94","  46","  0.4","   6","  501","    0"," 40.0"," 41.3"," 40.8","102.9"
"12/10/20","22:00:00","  86","  72","  85","  94","  94","  46","  0.4","   6","  501","    0"," 39.9"," 41.3"," 40.6","102.9"
"12/10/20","23:00:00","  86","  72","  84","  94","  94","  46","  0.4","   6","  502","    0"," 39.8"," 41.4"," 40.7","102.9"
