"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/06/15","00:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  349","    0"," 41.0"," 40.7"," 39.8","102.9"
"15/06/15","01:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  347","    0"," 40.9"," 40.8"," 39.8","102.9"
"15/06/15","02:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  349","    0"," 40.9"," 40.8"," 39.8","102.9"
"15/06/15","03:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  349","    0"," 40.9"," 40.7"," 39.9","102.9"
"15/06/15","04:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  348","    0"," 40.9"," 40.7"," 39.9","102.9"
"15/06/15","05:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  348","    0"," 40.8"," 40.8"," 39.8","102.9"
"15/06/15","06:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  347","    0"," 40.9"," 40.7"," 39.8","102.9"
"15/06/15","07:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  376","    0"," 40.8"," 40.7"," 39.8","102.9"
"15/06/15","08:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  540","    0"," 41.1"," 40.9"," 39.9","102.9"
"15/06/15","09:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  537","    0"," 41.3"," 40.9"," 39.9","102.9"
"15/06/15","10:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  515","    0"," 41.2"," 40.8"," 39.9","102.9"
"15/06/15","11:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  512","    0"," 41.1"," 40.8"," 39.9","102.9"
"15/06/15","12:00:00","  99","  99"," 100"," 100","  99","  50","  0.3","   0","  509","    0"," 41.2"," 41.1"," 40.0","102.9"
"15/06/15","13:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  511","    0"," 41.2"," 41.1"," 40.1","102.9"
"15/06/15","14:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  510","    0"," 41.4"," 41.0"," 40.0","102.9"
"15/06/15","15:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  509","    0"," 41.2"," 41.1"," 40.1","102.9"
"15/06/15","16:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  510","    0"," 41.2"," 41.2"," 40.1","102.9"
"15/06/15","17:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","  510","    0"," 41.2"," 41.2"," 40.2","102.9"
"15/06/15","18:00:00","  99","  99","  99"," 100","  99","  49","  0.3","   0","  508","    0"," 41.2"," 41.3"," 40.2","102.9"
"15/06/15","19:00:00","  99","  99","  99"," 100","  99","  49","  0.3","   0","  509","    0"," 41.3"," 41.2"," 40.3","102.9"
"15/06/15","20:00:00","  98","  96","  99"," 100","  99","  49","  0.3","   0","  510","    0"," 41.3"," 41.1"," 40.3","102.9"
"15/06/15","21:00:00","  92","  74","  98"," 100","  99","  49","  0.3","   0","  511","    0"," 41.3"," 41.2"," 40.3","102.9"
"15/06/15","22:00:00","  89","  62","  98"," 100","  99","  49","  0.3","   0","  511","    0"," 41.3"," 41.1"," 40.3","102.9"
"15/06/15","23:00:00","  89","  62","  98"," 100","  99","  49","  0.3","   0","  507","    0"," 41.3"," 41.1"," 40.4","102.9"
