"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/06/27","00:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  507","    0"," 41.9"," 41.4"," 41.1","102.9"
"15/06/27","01:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  509","    0"," 41.9"," 41.5"," 41.2","102.9"
"15/06/27","02:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  510","    0"," 41.8"," 41.5"," 41.1","102.9"
"15/06/27","03:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  508","    0"," 41.9"," 41.5"," 41.1","102.9"
"15/06/27","04:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  511","    0"," 41.9"," 41.5"," 41.1","102.9"
"15/06/27","05:00:00","  73","  95"," 100"," 100","   0","  48","  0.4","   0","  511","    0"," 41.9"," 41.5"," 41.1","102.9"
"15/06/27","06:00:00","  73","  99","  93"," 100","   0","  48","  0.4","   0","  509","    0"," 41.9"," 41.4"," 41.1","102.9"
"15/06/27","07:00:00","  72","  93","  97"," 100","   0","  48","  0.4","   0","  511","    0"," 41.9"," 41.4"," 41.1","102.9"
"15/06/27","08:00:00","  72","  94","  97"," 100","   0","  48","  0.4","   0","  509","    0"," 41.9"," 41.5"," 41.1","102.9"
"15/06/27","09:00:00","  74","  99","  97"," 100","   0","  48","  0.4","   0","  510","    0"," 41.9"," 41.4"," 41.1","102.9"
"15/06/27","10:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   0","  510","    0"," 41.9"," 41.5"," 41.0","102.9"
"15/06/27","11:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   0","  509","    0"," 41.9"," 41.4"," 41.0","102.9"
"15/06/27","12:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   0","  510","    0"," 41.9"," 41.5"," 41.0","102.9"
"15/06/27","13:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  508","    0"," 41.9"," 41.3"," 41.0","102.9"
"15/06/27","14:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  510","    0"," 41.9"," 41.5"," 41.0","102.9"
"15/06/27","15:00:00","  73","  98","  95"," 100","   0","  48","  0.4","   2","  508","    0"," 41.9"," 41.5"," 41.1","102.9"
"15/06/27","16:00:00","  73","  94"," 100"," 100","   0","  48","  0.4","   2","  507","    0"," 41.9"," 41.5"," 41.0","102.9"
"15/06/27","17:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  511","    0"," 41.9"," 41.5"," 41.0","102.9"
"15/06/27","18:00:00","  74","  99"," 100"," 100","   0","  48","  0.4","   2","  510","    0"," 41.9"," 41.5"," 41.0","102.9"
"15/06/27","19:00:00","  74","  99","  99"," 100","   0","  48","  0.4","   2","  510","    0"," 41.9"," 41.5"," 41.1","102.9"
"15/06/27","20:00:00","  74","  99","  99"," 100","   0","  48","  0.4","   2","  511","    0"," 41.9"," 41.5"," 41.1","102.9"
"15/06/27","21:00:00","  73","  99","  95"," 100","   0","  48","  0.3","   2","  508","    0"," 41.9"," 41.5"," 41.0","102.9"
"15/06/27","22:00:00","  71","  91","  95"," 100","   0","  48","  0.3","   2","  510","    0"," 42.0"," 41.6"," 41.1","102.9"
"15/06/27","23:00:00","  69","  82","  95"," 100","   0","  48","  0.3","   2","  509","    0"," 42.0"," 41.6"," 41.0","102.9"
