"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/06/17","00:00:00","  88","  92","  94"," 100","  68","  49","  0.3","   0","  509","    0"," 41.4"," 41.4"," 41.0","102.9"
"15/06/17","01:00:00","  90","  99","  95"," 100","  66","  49","  0.3","   0","  515","    0"," 41.7"," 41.3"," 41.0","102.9"
"15/06/17","02:00:00","  89","  99","  96"," 100","  63","  49","  0.3","   0","  509","    0"," 41.7"," 41.3"," 41.0","102.9"
"15/06/17","03:00:00","  89","  99","  97"," 100","  61","  49","  0.3","   0","  510","    0"," 41.7"," 41.3"," 41.0","102.9"
"15/06/17","04:00:00","  89","  99","  97"," 100","  62","  49","  0.3","   0","  512","    0"," 41.4"," 41.9"," 41.0","102.9"
"15/06/17","05:00:00","  85","  99","  97"," 100","  47","  50","  0.3","   2","  509","    0"," 41.8"," 41.1"," 41.0","102.9"
"15/06/17","06:00:00","  85","  99","  97"," 100","  47","  50","  0.3","   2","  508","    0"," 41.5"," 41.3"," 41.0","102.9"
"15/06/17","07:00:00","  85","  99","  97"," 100","  47","  50","  0.3","   2","  510","    0"," 41.5"," 41.6"," 41.1","102.9"
"15/06/17","08:00:00","  86","  99","  98"," 100","  47","  50","  0.3","   2","  512","    0"," 41.2"," 41.4"," 41.0","102.9"
"15/06/17","09:00:00","  85","  99"," 100"," 100","  41","  50","  0.3","   2","  510","    0"," 41.5"," 41.3"," 41.0","102.9"
"15/06/17","10:00:00","  85","  99"," 100"," 100","  41","  50","  0.3","   2","  511","    0"," 41.6"," 41.7"," 41.1","102.9"
"15/06/17","11:00:00","  85","  99"," 100"," 100","  41","  50","  0.3","   2","  509","    0"," 41.6"," 41.3"," 41.1","102.9"
"15/06/17","12:00:00","  85","  99"," 100"," 100","  41","  50","  0.3","   2","  511","    0"," 41.6"," 41.2"," 41.0","102.9"
"15/06/17","13:00:00","  86","  99"," 100"," 100","  45","  49","  0.3","   0","  512","    0"," 41.5"," 41.0"," 41.1","102.9"
"15/06/17","14:00:00","  87","  99"," 100"," 100","  50","  49","  0.3","   0","  507","    0"," 41.7"," 41.5"," 41.1","102.9"
"15/06/17","15:00:00","  88","  99"," 100"," 100","  53","  49","  0.3","   0","  509","    0"," 41.8"," 41.2"," 41.1","102.9"
"15/06/17","16:00:00","  88","  99"," 100"," 100","  56","  49","  0.3","   0","  510","    0"," 41.8"," 41.8"," 41.2","102.9"
"15/06/17","17:00:00","  89","  99"," 100"," 100","  57","  49","  0.3","   0","  511","    0"," 41.7"," 41.7"," 41.2","102.9"
"15/06/17","18:00:00","  88","  98"," 100"," 100","  57","  49","  0.3","   0","  510","    0"," 41.6"," 41.3"," 41.2","102.9"
"15/06/17","19:00:00","  88","  99"," 100"," 100","  54","  49","  0.3","   0","  507","    0"," 41.7"," 41.5"," 41.2","102.9"
"15/06/17","20:00:00","  88","  99"," 100"," 100","  53","  49","  0.3","   0","    2","    0"," 41.7"," 41.5"," 41.2","102.9"
"15/06/17","21:00:00","  88","  99"," 100"," 100","  53","  50","  0.2","   0","  376","    0"," 41.5"," 41.3"," 41.2","102.9"
"15/06/17","22:00:00","  93","  99"," 100"," 100","  73","  50","  0.2","   0","  509","    0"," 41.5"," 41.2"," 41.2","102.9"
"15/06/17","23:00:00","  94","  99"," 100"," 100","  78","  50","  0.2","   0","  511","    0"," 41.6"," 41.2"," 41.1","102.9"
