"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/06/11","00:00:00","****","****","****","****","****","****","*****","****","*****","*****","*****","*****","*****","*****"
"15/06/11","01:00:00","****","****","****","****","****","****","*****","****","*****","*****","*****","*****","*****","*****"
"15/06/11","02:00:00","****","****","****","****","****","****","*****","****","*****","*****","*****","*****","*****","*****"
"15/06/11","03:00:00","****","****","****","****","****","****","*****","****","*****","*****","*****","*****","*****","*****"
"15/06/11","04:00:00","****","****","****","****","****","****","*****","****","*****","*****","*****","*****","*****","*****"
"15/06/11","05:00:00","****","****","****","****","****","****","*****","****","*****","*****","*****","*****","*****","*****"
"15/06/11","06:00:00","****","****","****","****","****","****","*****","****","*****","*****","*****","*****","*****","*****"
"15/06/11","07:00:00","****","****","****","****","****","****","*****","****","*****","*****","*****","*****","*****","*****"
"15/06/11","08:00:00","****","****","****","****","****","****","*****","****","*****","*****","*****","*****","*****","*****"
"15/06/11","09:00:00","  99","  99"," 100"," 100","  99","  54","  0.0","   0","    2","    0"," 40.8"," 40.9"," 40.1","102.9"
"15/06/11","10:00:00","  99","  99"," 100"," 100","  99","  54","  0.0","   0","    2","    0"," 40.8"," 41.0"," 40.1","102.9"
"15/06/11","11:00:00","****","****","****","****","****","****","*****","****","*****","*****","*****","*****","*****","*****"
"15/06/11","12:00:00","  99","  99"," 100"," 100","  99","  54","  0.0","   0","    2","    0"," 40.7"," 40.9"," 40.1","102.9"
"15/06/11","13:00:00","  99","  99"," 100"," 100","  99","  53","  0.0","   0","    2","    0"," 40.8"," 41.0"," 40.1","102.9"
"15/06/11","14:00:00","  99","  99"," 100"," 100","  99","  53","  0.0","   0","    2","    0"," 41.0"," 40.7"," 40.1","102.9"
"15/06/11","15:00:00","  99","  99"," 100"," 100","  99","  53","  0.0","   0","    2","    0"," 41.1"," 41.0"," 40.1","102.9"
"15/06/11","16:00:00","  99","  99"," 100"," 100","  99","  53","  0.0","   0","    2","    0"," 40.8"," 41.0"," 40.2","102.9"
"15/06/11","17:00:00","  99","  99"," 100"," 100","  99","  53","  0.0","   0","    2","    0"," 40.9"," 41.0"," 40.2","102.9"
"15/06/11","18:00:00","  99","  99"," 100"," 100","  99","  53","  0.0","   0","    2","    0"," 41.0"," 41.0"," 40.1","102.9"
"15/06/11","19:00:00","  99","  99"," 100"," 100","  99","  53","  0.0","   0","    2","    0"," 41.1"," 41.0"," 40.2","102.9"
"15/06/11","20:00:00","  99","  99"," 100"," 100","  99","  53","  0.0","   0","    2","    0"," 41.1"," 41.0"," 40.2","102.9"
"15/06/11","21:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","    2","    0"," 41.1"," 41.0"," 40.2","102.9"
"15/06/11","22:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","    2","    0"," 41.0"," 41.0"," 40.2","102.9"
"15/06/11","23:00:00","  99","  99"," 100"," 100","  99","  49","  0.3","   0","    2","    0"," 41.0"," 40.9"," 40.2","102.9"
