"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/07/14","00:00:00","  77","  99","  99"," 100","  10","  50","  1.2","   0","  512","    0"," 44.2"," 43.0"," 41.1","102.9"
"15/07/14","01:00:00","  76","  99","  99"," 100","   9","  50","  1.2","   0","  513","    0"," 44.4"," 42.9"," 41.1","102.9"
"15/07/14","02:00:00","  76","  99","  99"," 100","   9","  50","  1.2","   0","  517","    0"," 44.3"," 42.8"," 41.1","102.9"
"15/07/14","03:00:00","  76","  99","  99"," 100","   8","  50","  1.2","   0","  512","    0"," 44.3"," 42.9"," 41.1","102.9"
"15/07/14","04:00:00","  76","  99","  99"," 100","   8","  50","  1.2","   0","  515","    0"," 44.4"," 42.9"," 41.0","102.9"
"15/07/14","05:00:00","  76","  99","  99"," 100","   8","  50","  0.0","   2","  515","    0"," 44.4"," 42.9"," 41.0","102.9"
"15/07/14","06:00:00","  76","  99","  99"," 100","   8","  50","  0.0","   2","  514","    0"," 44.3"," 42.8"," 41.0","102.9"
"15/07/14","07:00:00","  76","  99","  99"," 100","   8","  50","  0.0","   2","  514","    0"," 44.3"," 42.9"," 41.1","102.9"
"15/07/14","08:00:00","  76","  99","  99"," 100","   8","  50","  0.0","   2","  516","    0"," 44.4"," 42.9"," 41.0","102.9"
"15/07/14","09:00:00","  76","  99","  99"," 100","   7","  50","  0.0","   2","  517","    0"," 44.4"," 42.8"," 41.0","102.9"
"15/07/14","10:00:00","  76","  99","  99"," 100","   7","  50","  0.0","   2","  514","    0"," 44.3"," 43.0"," 41.0","102.9"
"15/07/14","11:00:00","  76","  99"," 100"," 100","   7","  50","  0.0","   2","  512","    0"," 44.3"," 43.0"," 41.0","102.9"
"15/07/14","12:00:00","  76","  99"," 100"," 100","   7","  50","  0.0","   2","  515","    0"," 44.1"," 42.9"," 41.0","102.9"
"15/07/14","13:00:00","  76","  99"," 100"," 100","   7","  50","  0.0","   0","  514","    0"," 44.1"," 42.9"," 41.0","102.9"
"15/07/14","14:00:00","  76","  99","  98"," 100","   7","  50","  0.0","   0","  513","    0"," 44.2"," 43.0"," 41.0","102.9"
"15/07/14","15:00:00","  76","  99"," 100"," 100","   7","  50","  0.0","   0","  514","    0"," 44.1"," 43.0"," 41.0","102.9"
"15/07/14","16:00:00","  75","  99","  96"," 100","   7","  50","  0.0","   0","  512","    0"," 44.1"," 43.0"," 41.0","102.9"
"15/07/14","17:00:00","  76","  99","  99"," 100","   7","  50","  0.0","   0","  514","    0"," 44.2"," 43.0"," 41.0","102.9"
"15/07/14","18:00:00","  76","  99","  98"," 100","   7","  50","  0.0","   0","  514","    0"," 44.1"," 43.0"," 41.0","102.9"
"15/07/14","19:00:00","  74","  97","  96"," 100","   6","  50","  0.0","   0","  511","    0"," 44.2"," 43.1"," 41.0","102.9"
"15/07/14","20:00:00","  73","  88","  98"," 100","   6","  50","  0.0","   0","  512","    0"," 44.1"," 43.0"," 41.0","102.9"
"15/07/14","21:00:00","  68","  71","  98"," 100","   6","  50","  0.0","   0","  510","    0"," 44.2"," 43.0"," 41.0","102.9"
"15/07/14","22:00:00","  58","  29","  97"," 100","   6","  50","  0.0","   0","  510","    0"," 44.2"," 43.0"," 41.0","102.9"
"15/07/14","23:00:00","  54","  16","  95"," 100","   6","  50","  0.0","   0","  512","    0"," 44.2"," 43.1"," 41.0","102.9"
