"Date","Time","Gasfüllstand gesamt %","Gasfüllstand Fermenter 1%","Gasfüllstand Fermenter 2%","Gasfüllstand Nachgärer  %","Gasfüllstand Endlager  %","Gasanalyse % CH4","Gasanalyse % O2","Gasanalyse ppm H2S","BHKW 1 kW","BHKW 2 kW","Temp. Fermenter 1","Temp. Fermenter 2","Temp. Nachgärer","Temp. Endlager"
"15/07/11","00:00:00","  95","  88","  98"," 100","  95","  49","  0.4","   0","  510","    0"," 44.2"," 43.1"," 41.0","102.9"
"15/07/11","01:00:00","  95","  89","  98"," 100","  94","  49","  0.4","   0","  511","    0"," 44.3"," 43.1"," 41.0","102.9"
"15/07/11","02:00:00","  97","  99","  98"," 100","  91","  49","  0.4","   0","  511","    0"," 44.0"," 43.0"," 41.0","102.9"
"15/07/11","03:00:00","  97","  99","  98"," 100","  91","  49","  0.4","   0","  134","    0"," 43.8"," 42.9"," 41.0","102.9"
"15/07/11","04:00:00","  97","  99","  99"," 100","  91","  49","  0.4","   0","    2","    0"," 43.6"," 43.2"," 41.1","102.9"
"15/07/11","05:00:00","  97","  99","  99"," 100","  91","  50","  0.5","   0","    2","    0"," 43.8"," 43.0"," 41.0","102.9"
"15/07/11","06:00:00","  99","  99"," 100"," 100","  99","  50","  0.5","   0","    2","    0"," 43.8"," 43.1"," 41.0","102.9"
"15/07/11","07:00:00","  99","  99"," 100"," 100","  99","  50","  0.5","   0","    2","    0"," 43.6"," 42.9"," 41.0","102.9"
"15/07/11","08:00:00","  99","  99"," 100"," 100","  99","  50","  0.5","   0","    2","    0"," 43.6"," 43.0"," 40.9","102.9"
"15/07/11","09:00:00","  99","  99"," 100"," 100","  99","  50","  0.5","   0","  509","    0"," 43.6"," 42.9"," 40.9","102.9"
"15/07/11","10:00:00","  99","  99"," 100"," 100","  99","  50","  0.5","   0","  510","    0"," 43.7"," 43.1"," 40.9","102.9"
"15/07/11","11:00:00","  99","  99"," 100"," 100","  99","  50","  0.5","   0","  509","    0"," 43.7"," 43.0"," 41.0","102.9"
"15/07/11","12:00:00","  99","  99"," 100"," 100","  99","  50","  0.5","   0","  510","    0"," 43.7"," 42.7"," 41.0","102.9"
"15/07/11","13:00:00","  99","  99"," 100"," 100","  99","  49","  0.5","   0","  509","    0"," 43.8"," 43.1"," 41.0","102.9"
"15/07/11","14:00:00","  99","  99"," 100"," 100","  99","  49","  0.5","   0","  509","    0"," 43.9"," 43.1"," 41.0","102.9"
"15/07/11","15:00:00","  99","  99"," 100"," 100","  99","  49","  0.5","   0","  507","    0"," 43.9"," 42.9"," 41.1","102.9"
"15/07/11","16:00:00","  99","  99"," 100"," 100","  99","  49","  0.5","   0","  510","    0"," 43.9"," 43.1"," 41.1","102.9"
"15/07/11","17:00:00","  99","  99"," 100"," 100","  99","  49","  0.5","   0","  509","    0"," 44.0"," 42.9"," 41.1","102.9"
"15/07/11","18:00:00","  99","  99"," 100"," 100","  99","  49","  0.5","   0","  510","    0"," 44.0"," 43.5"," 41.2","102.9"
"15/07/11","19:00:00","  99","  99"," 100"," 100","  99","  49","  0.5","   0","  511","    0"," 44.0"," 43.1"," 41.2","102.9"
"15/07/11","20:00:00","  99","  99"," 100"," 100","  99","  49","  0.5","   0","  511","    0"," 44.1"," 43.0"," 41.2","102.9"
"15/07/11","21:00:00","  99","  99"," 100"," 100","  99","  49","  0.6","   0","  510","    0"," 44.1"," 43.3"," 41.2","102.9"
"15/07/11","22:00:00","  99","  99"," 100"," 100","  99","  49","  0.6","   0","  507","    0"," 44.1"," 43.2"," 41.2","102.9"
"15/07/11","23:00:00","  97","  92"," 100"," 100","  99","  49","  0.6","   0","  511","    0"," 44.2"," 43.2"," 41.3","102.9"
